NO_OF_SAMPLES	878
FREQUENCY	400
TIME_STAMP	2020-08-07, 13:02:31.605	3889.54175124
FIRST_SAMPLE	1396
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Amti
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	7391
FORCE_PLATE_CORNER_POSX_POSY_X	579.468012
FORCE_PLATE_CORNER_POSX_POSY_Y	379.240990
FORCE_PLATE_CORNER_POSX_POSY_Z	-16.077699
FORCE_PLATE_CORNER_NEGX_POSY_X	577.150047
FORCE_PLATE_CORNER_NEGX_POSY_Y	-4.550730
FORCE_PLATE_CORNER_NEGX_POSY_Z	-16.474199
FORCE_PLATE_CORNER_NEGX_NEGY_X	-4.632410
FORCE_PLATE_CORNER_NEGX_NEGY_Y	2.957070
FORCE_PLATE_CORNER_NEGX_NEGY_Z	-16.989401
FORCE_PLATE_CORNER_POSX_NEGY_X	-3.978860
FORCE_PLATE_CORNER_POSX_NEGY_Y	381.323993
FORCE_PLATE_CORNER_POSX_NEGY_Z	-17.207799
FORCE_PLATE_OFFSET_X	-0.304800
FORCE_PLATE_OFFSET_Y	-0.457200
FORCE_PLATE_OFFSET_Z	-46.024800
FORCE_PLATE_LENGTH	599.948000
FORCE_PLATE_WIDTH	400.050000
Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
24.317471	14.480104	63.255002	8.244225	6.121851	4.596379	-114.778880	119.340150	0.000000	
24.579037	14.346747	62.393074	8.334851	6.017886	4.560065	-114.886924	122.545956	0.000000	
24.363541	15.180120	62.575218	8.352892	5.929880	4.745198	-112.988506	121.863268	0.000000	
24.189421	14.872390	61.711779	8.399499	6.138956	4.652764	-117.823189	124.559464	0.000000	
24.232874	14.915697	62.055220	8.289150	6.017332	4.643412	-115.245099	122.057192	0.000000	
24.186814	14.609944	62.053702	8.266876	6.000088	4.652622	-114.935859	121.928020	0.000000	
24.319283	14.781222	61.538432	8.135651	5.895818	4.634366	-114.300357	120.692265	0.000000	
24.493922	14.739451	62.913199	8.156252	6.069510	4.605780	-114.697930	118.402938	0.000000	
24.450148	14.654405	62.912392	8.354987	6.191251	4.596602	-116.602463	121.625603	0.000000	
24.492389	14.345465	62.049419	8.291045	6.087420	4.550793	-116.577882	122.522162	0.000000	
24.406405	14.825095	61.369203	8.222622	5.982366	4.699169	-116.090328	122.410608	0.000000	
24.277001	15.134891	61.713837	8.377066	5.912818	4.699361	-114.220297	123.996015	0.000000	
24.232933	14.959211	61.883645	8.289305	5.965179	4.652823	-114.721054	122.367016	0.000000	
24.407152	14.956623	61.026485	8.311084	5.964904	4.717979	-116.454989	124.450996	0.000000	
24.191251	15.176848	61.198140	8.355825	6.034528	4.671622	-117.104516	124.666099	0.000000	
