NO_OF_SAMPLES	878
FREQUENCY	400
TIME_STAMP	2020-08-07, 13:02:31.605	3889.54175124
FIRST_SAMPLE	1396
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Amti
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	7390
FORCE_PLATE_CORNER_POSX_POSY_X	586.302996
FORCE_PLATE_CORNER_POSX_POSY_Y	778.885007
FORCE_PLATE_CORNER_POSX_POSY_Z	-12.587900
FORCE_PLATE_CORNER_NEGX_POSY_X	578.343987
FORCE_PLATE_CORNER_NEGX_POSY_Y	399.753004
FORCE_PLATE_CORNER_NEGX_POSY_Z	-14.426700
FORCE_PLATE_CORNER_NEGX_NEGY_X	-1.246320
FORCE_PLATE_CORNER_NEGX_NEGY_Y	401.962012
FORCE_PLATE_CORNER_NEGX_NEGY_Z	-16.833499
FORCE_PLATE_CORNER_POSX_NEGY_X	-0.274277
FORCE_PLATE_CORNER_POSX_NEGY_Y	785.919964
FORCE_PLATE_CORNER_POSX_NEGY_Z	-14.884100
FORCE_PLATE_OFFSET_X	-0.355600
FORCE_PLATE_OFFSET_Y	-0.050800
FORCE_PLATE_OFFSET_Z	-45.389800
FORCE_PLATE_LENGTH	599.948000
FORCE_PLATE_WIDTH	400.050000
Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
-52.788453	0.724736	-17.758831	0.872809	3.256386	-0.452654	48.089502	-47.346323	0.000000	
-52.875665	0.680218	-18.110364	0.874165	3.151226	-0.490265	41.123966	-46.614726	0.000000	
-53.404218	0.635278	-19.678607	1.117212	3.168243	-0.425274	37.463983	-55.358404	0.000000	
-52.965590	0.857159	-19.329498	1.052139	3.098419	-0.499833	35.564695	-52.469765	0.000000	
-53.099197	1.033094	-19.154253	1.073431	3.168532	-0.471685	39.237200	-53.644087	0.000000	
-53.137004	0.722172	-18.114901	1.051208	3.098605	-0.443660	37.553892	-56.271291	0.000000	
-53.185428	0.679788	-19.155945	0.984914	3.168512	-0.481137	39.028321	-49.855650	0.000000	
-52.966920	1.032934	-18.283808	0.940468	3.186303	-0.490171	42.422414	-48.923713	0.000000	
-52.749962	1.078919	-19.149480	1.028757	3.256252	-0.499413	44.655616	-51.215891	0.000000	
-52.921908	0.812622	-18.283526	0.895984	3.203799	-0.490180	43.491758	-47.038437	0.000000	
-52.919754	0.635384	-19.156977	1.139996	3.151083	-0.480946	38.745882	-58.053498	0.000000	
-52.875316	0.548501	-19.851754	1.184532	3.115776	-0.471824	35.700454	-58.465549	0.000000	
-53.007100	0.811388	-18.810980	1.096483	3.063525	-0.490422	34.599680	-56.382465	0.000000	
-52.919043	0.722809	-18.460845	1.139260	3.186263	-0.452734	42.127753	-59.985846	0.000000	
