NO_OF_SAMPLES	886
FREQUENCY	400
TIME_STAMP	2020-08-07, 12:55:58.195	3495.73712755
FIRST_SAMPLE	1095
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Amti
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	7390
FORCE_PLATE_CORNER_POSX_POSY_X	586.302996
FORCE_PLATE_CORNER_POSX_POSY_Y	778.885007
FORCE_PLATE_CORNER_POSX_POSY_Z	-12.587900
FORCE_PLATE_CORNER_NEGX_POSY_X	578.343987
FORCE_PLATE_CORNER_NEGX_POSY_Y	399.753004
FORCE_PLATE_CORNER_NEGX_POSY_Z	-14.426700
FORCE_PLATE_CORNER_NEGX_NEGY_X	-1.246320
FORCE_PLATE_CORNER_NEGX_NEGY_Y	401.962012
FORCE_PLATE_CORNER_NEGX_NEGY_Z	-16.833499
FORCE_PLATE_CORNER_POSX_NEGY_X	-0.274277
FORCE_PLATE_CORNER_POSX_NEGY_Y	785.919964
FORCE_PLATE_CORNER_POSX_NEGY_Z	-14.884100
FORCE_PLATE_OFFSET_X	-0.355600
FORCE_PLATE_OFFSET_Y	-0.050800
FORCE_PLATE_OFFSET_Z	-45.389800
FORCE_PLATE_LENGTH	599.948000
FORCE_PLATE_WIDTH	400.050000
Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
-14.602414	-5.294958	-7.985662	0.766975	-0.124852	-1.547780	-98.988971	-126.190919	0.000000	
-14.685515	-5.209186	-6.596690	0.854393	-0.142203	-1.463517	-122.958781	-165.412024	0.000000	
-14.779826	-4.987545	-7.464259	0.788629	-0.089653	-1.528942	-102.241978	-136.033878	0.000000	
-14.646101	-4.942623	-7.290276	0.767089	-0.177314	-1.529071	-115.865246	-136.044785	0.000000	
-14.731491	-5.210368	-7.296760	0.944350	-0.177098	-1.538239	-116.264269	-161.882545	0.000000	
-14.820730	-5.206794	-8.336481	0.790200	-0.265253	-1.538874	-112.868711	-123.188545	0.000000	
-14.643097	-5.297480	-6.772628	0.745015	-0.177072	-1.547616	-124.638101	-145.558009	0.000000	
-14.731428	-5.385465	-7.294729	0.767261	-0.177212	-1.547752	-116.311779	-138.740805	0.000000	
-14.511963	-5.296691	-6.596431	0.678365	-0.141977	-1.556853	-121.735136	-139.335285	0.000000	
-14.558921	-5.029884	-7.462626	0.700749	-0.159822	-1.547767	-110.323428	-124.545110	0.000000	
-14.554659	-5.382725	-7.812740	0.767347	-0.230137	-1.519994	-114.370622	-129.540236	0.000000	
-14.552871	-5.341362	-6.773622	0.789685	-0.247228	-1.538378	-134.372450	-152.425536	0.000000	
-14.729775	-5.299195	-7.300109	0.945357	-0.264657	-1.566386	-128.194542	-162.498532	0.000000	
