NO_OF_SAMPLES	659
FREQUENCY	400
TIME_STAMP	2020-08-07, 12:50:47.519	3184.74929124
FIRST_SAMPLE	2220
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Amti
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	7391
FORCE_PLATE_CORNER_POSX_POSY_X	579.468012
FORCE_PLATE_CORNER_POSX_POSY_Y	379.240990
FORCE_PLATE_CORNER_POSX_POSY_Z	-16.077699
FORCE_PLATE_CORNER_NEGX_POSY_X	577.150047
FORCE_PLATE_CORNER_NEGX_POSY_Y	-4.550730
FORCE_PLATE_CORNER_NEGX_POSY_Z	-16.474199
FORCE_PLATE_CORNER_NEGX_NEGY_X	-4.632410
FORCE_PLATE_CORNER_NEGX_NEGY_Y	2.957070
FORCE_PLATE_CORNER_NEGX_NEGY_Z	-16.989401
FORCE_PLATE_CORNER_POSX_NEGY_X	-3.978860
FORCE_PLATE_CORNER_POSX_NEGY_Y	381.323993
FORCE_PLATE_CORNER_POSX_NEGY_Z	-17.207799
FORCE_PLATE_OFFSET_X	-0.304800
FORCE_PLATE_OFFSET_Y	-0.457200
FORCE_PLATE_OFFSET_Z	-46.024800
FORCE_PLATE_LENGTH	599.948000
FORCE_PLATE_WIDTH	400.050000
Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
-5.201753	7.453830	467.936635	8.502825	-13.760651	1.662684	29.613911	16.980554	0.000000	
-5.333788	7.369370	468.451860	8.568203	-13.743245	1.671748	29.556820	17.109236	0.000000	
-5.070953	7.455380	467.936627	8.679411	-13.743295	1.672158	29.563955	17.357774	0.000000	
-5.113125	7.452699	467.589980	8.549340	-13.777646	1.579707	29.663714	17.093070	0.000000	
-4.982919	7.543065	468.278571	8.658486	-13.864719	1.616700	29.792790	17.291462	0.000000	
-5.112479	7.847319	466.907019	8.680944	-13.986643	1.691531	30.155107	17.361707	0.000000	
-4.676623	7.847783	467.080264	8.856659	-13.986912	1.737970	30.101435	17.731250	0.000000	
-4.501402	7.935030	467.939613	8.767885	-13.986968	1.709748	30.028482	17.499554	0.000000	
-4.153981	7.541404	468.621591	8.791529	-14.003819	1.607768	29.986176	17.562537	0.000000	
-4.108955	7.718156	469.309681	8.857220	-13.934388	1.588972	29.789405	17.658756	0.000000	
-3.848463	7.630450	468.107126	9.122833	-14.038731	1.654778	30.064009	18.281338	0.000000	
-3.977475	7.982648	469.484142	9.010790	-14.021586	1.644767	29.951065	17.953198	0.000000	
-3.846609	7.985495	469.825859	9.210319	-14.090873	1.608020	30.063712	18.364216	0.000000	
-3.278172	7.891539	468.793241	9.190559	-14.056008	1.562191	30.000427	18.372749	0.000000	
-3.496104	8.376179	468.797704	9.255312	-14.386618	1.673804	30.726764	18.463115	0.000000	
-3.583005	8.420477	469.141631	9.210773	-14.351878	1.664286	30.638490	18.349962	0.000000	
-3.103682	8.160058	470.340566	9.387986	-14.247278	1.571370	30.290316	18.704279	0.000000	
-3.148728	8.074599	470.683113	9.410000	-14.368797	1.571428	30.530631	18.745460	0.000000	
-3.018011	8.028929	470.167949	9.410260	-14.368864	1.590157	30.551764	18.771525	0.000000	
-2.757652	7.857617	471.711759	9.498177	-14.403393	1.534168	30.498573	18.911687	0.000000	
-2.753727	8.335463	470.339933	9.543698	-14.420996	1.553409	30.625459	19.018203	0.000000	
-3.017000	8.514195	471.375014	9.452092	-14.543111	1.654739	30.842306	18.763648	0.000000	
-2.842862	8.513023	471.031911	9.474254	-14.612721	1.682788	30.995761	18.824814	0.000000	
-2.669846	8.077216	471.714419	9.585542	-14.455838	1.589885	30.601012	19.075360	0.000000	
-2.626924	8.036626	472.229389	9.739627	-14.455797	1.589868	30.563040	19.384308	0.000000	
-2.799359	8.471833	470.859801	9.739219	-14.525806	1.692339	30.818363	19.398614	0.000000	
-2.665917	8.686280	470.172577	9.630510	-14.560534	1.655589	30.924654	19.175433	0.000000	
-2.541718	7.772531	471.025836	9.828640	-14.507887	1.636823	30.744174	19.649789	0.000000	
-2.841534	8.556609	469.312246	9.807982	-14.595115	1.674737	31.072808	19.602294	0.000000	
-2.973901	8.514625	468.626059	9.962047	-14.664745	1.749328	31.280337	19.964549	0.000000	
-2.539190	8.121292	469.825427	9.984042	-14.525470	1.674622	30.860681	19.997763	0.000000	
-2.756826	8.168477	470.683968	10.027694	-14.438466	1.637162	30.640270	20.048580	0.000000	
-2.625701	8.077817	469.307892	10.095999	-14.473050	1.628672	30.791838	20.263140	0.000000	
-2.585264	7.861438	470.168472	10.071298	-14.490693	1.702248	30.768487	20.193858	0.000000	
-2.494300	8.252184	469.139628	10.138734	-14.438740	1.702761	30.716966	20.344557	0.000000	
-2.626052	8.034780	468.620642	10.272970	-14.455676	1.656931	30.800401	20.675397	0.000000	
-2.796777	8.863122	467.427843	10.204445	-14.526245	1.833251	31.047560	20.501162	0.000000	
-2.535786	8.773264	466.911201	10.183497	-14.682555	1.833709	31.391300	20.488345	0.000000	
-2.667354	8.732394	466.912482	10.358892	-14.561061	1.879982	31.143974	20.867964	0.000000	
-2.447162	8.424299	466.388234	10.518687	-14.403614	1.658228	30.820007	21.264962	0.000000	
-2.402519	8.688433	467.078056	10.539417	-14.421279	1.685753	30.807461	21.251235	0.000000	
-2.531541	8.950357	466.221239	10.627912	-14.386723	1.723206	30.803257	21.455087	0.000000	
-2.358307	8.866378	466.565267	10.891903	-14.352073	1.760358	30.688963	22.013033	0.000000	
-2.226545	8.864736	466.564046	10.848709	-14.334560	1.714044	30.638510	21.920673	0.000000	
-2.444175	9.260233	465.881458	10.957843	-14.508809	1.835013	31.079368	22.148641	0.000000	
-2.614442	9.781737	464.510502	10.936659	-14.474351	1.863319	31.114683	22.118085	0.000000	
-2.569830	9.779969	463.650136	11.004570	-14.456803	1.836025	31.130712	22.306622	0.000000	
-2.266545	9.300456	463.472624	11.293678	-14.421468	1.762440	31.036393	22.986745	0.000000	
-2.176262	9.738383	464.162977	11.292735	-14.369658	1.762103	30.869207	22.906422	0.000000	
-2.436073	10.002236	463.135353	11.535090	-14.196182	1.827358	30.589629	23.455332	0.000000	
-2.129541	10.174534	462.792700	11.513603	-14.300591	1.836934	30.807624	23.409473	0.000000	
-2.259596	10.264360	462.104935	11.779541	-14.283092	1.837575	30.829015	24.011541	0.000000	
-2.472572	10.961796	460.390852	11.869258	-14.318157	1.875557	31.042384	24.227789	0.000000	
-2.384030	11.311219	460.222214	11.868684	-14.457529	1.931379	31.347851	24.200643	0.000000	
-2.210382	11.180859	460.395093	11.999870	-14.301330	1.968228	30.979335	24.489358	0.000000	
-2.428077	11.316164	460.393987	12.199401	-14.405379	1.950169	31.227173	24.909284	0.000000	
-2.645259	11.536331	460.052698	12.287090	-14.388210	1.996657	31.234974	25.096682	0.000000	
-2.513110	11.622621	459.537292	12.376259	-14.353458	1.987724	31.181487	25.310743	0.000000	
-2.122395	11.231019	460.564902	12.530690	-14.231557	1.931795	30.807513	25.627690	0.000000	
-2.293938	11.841491	458.851782	12.597348	-14.423179	2.034719	31.358489	25.809115	0.000000	
-2.556859	11.757183	459.711645	12.573420	-14.318994	2.052608	31.098957	25.716377	0.000000	
-2.121954	11.625432	459.025094	12.816116	-14.336568	2.118028	31.140607	26.297454	0.000000	
-1.990344	11.538711	458.849639	12.994932	-14.318756	2.035096	31.100609	26.706088	0.000000	
-2.380241	11.976376	457.821951	13.061353	-14.318987	2.081895	31.210809	26.868145	0.000000	
-2.076142	11.758958	458.678975	13.127463	-14.301457	2.044590	31.083190	26.983035	0.000000	
-2.424490	12.063736	456.964140	13.127759	-14.492895	2.147378	31.654999	27.055960	0.000000	
-2.160829	12.193639	456.278029	13.326975	-14.354031	2.157018	31.372121	27.520840	0.000000	
