NO_OF_SAMPLES	862
FREQUENCY	400
TIME_STAMP	2020-08-07, 13:03:10.235	3928.21248474
FIRST_SAMPLE	1104
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Amti
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	7390
FORCE_PLATE_CORNER_POSX_POSY_X	586.302996
FORCE_PLATE_CORNER_POSX_POSY_Y	778.885007
FORCE_PLATE_CORNER_POSX_POSY_Z	-12.587900
FORCE_PLATE_CORNER_NEGX_POSY_X	578.343987
FORCE_PLATE_CORNER_NEGX_POSY_Y	399.753004
FORCE_PLATE_CORNER_NEGX_POSY_Z	-14.426700
FORCE_PLATE_CORNER_NEGX_NEGY_X	-1.246320
FORCE_PLATE_CORNER_NEGX_NEGY_Y	401.962012
FORCE_PLATE_CORNER_NEGX_NEGY_Z	-16.833499
FORCE_PLATE_CORNER_POSX_NEGY_X	-0.274277
FORCE_PLATE_CORNER_POSX_NEGY_Y	785.919964
FORCE_PLATE_CORNER_POSX_NEGY_Z	-14.884100
FORCE_PLATE_OFFSET_X	-0.355600
FORCE_PLATE_OFFSET_Y	-0.050800
FORCE_PLATE_OFFSET_Z	-45.389800
FORCE_PLATE_LENGTH	599.948000
FORCE_PLATE_WIDTH	400.050000
Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
0.765332	0.422388	-7.586727	1.064419	-0.815432	-0.389067	-103.258212	-137.823911	0.000000	
0.769428	0.067695	-6.719409	1.041412	-0.780205	-0.360855	-111.270189	-154.579143	0.000000	
0.505647	-0.022614	-8.467986	1.353618	-0.920518	-0.417255	-106.350908	-160.023196	0.000000	
0.898544	0.422811	-7.237977	1.042187	-0.832930	-0.379686	-109.798449	-141.387998	0.000000	
0.678567	0.156952	-7.587131	1.085640	-0.745372	-0.360974	-94.537704	-142.201520	0.000000	
0.286296	0.241329	-7.597163	1.308298	-0.902995	-0.351852	-117.504574	-170.817780	0.000000	
0.810622	0.158400	-7.584774	1.019299	-0.762984	-0.361047	-96.098689	-133.490409	0.000000	
0.592584	0.158066	-7.935536	1.064266	-0.868331	-0.342729	-106.389242	-133.260643	0.000000	
0.416656	0.287402	-7.767677	1.197814	-0.903088	-0.370615	-114.183163	-152.576356	0.000000	
0.459250	0.068012	-8.634326	1.263319	-0.798180	-0.351906	-90.384019	-146.006821	0.000000	
0.414729	0.332423	-8.287514	1.219801	-0.868169	-0.370648	-102.840460	-145.415496	0.000000	
0.373503	0.198225	-7.769239	1.263994	-0.885525	-0.361205	-112.151862	-161.584798	0.000000	
0.637611	0.156408	-8.286803	1.329957	-0.868255	-0.333208	-101.638760	-159.685066	0.000000	
0.590601	0.158450	-8.980643	1.153913	-0.903469	-0.389571	-97.972359	-127.738875	0.000000	
