NO_OF_SAMPLES	693
FREQUENCY	400
TIME_STAMP	2020-08-07, 12:49:26.408	3103.55664704
FIRST_SAMPLE	1946
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Amti
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	7391
FORCE_PLATE_CORNER_POSX_POSY_X	579.468012
FORCE_PLATE_CORNER_POSX_POSY_Y	379.240990
FORCE_PLATE_CORNER_POSX_POSY_Z	-16.077699
FORCE_PLATE_CORNER_NEGX_POSY_X	577.150047
FORCE_PLATE_CORNER_NEGX_POSY_Y	-4.550730
FORCE_PLATE_CORNER_NEGX_POSY_Z	-16.474199
FORCE_PLATE_CORNER_NEGX_NEGY_X	-4.632410
FORCE_PLATE_CORNER_NEGX_NEGY_Y	2.957070
FORCE_PLATE_CORNER_NEGX_NEGY_Z	-16.989401
FORCE_PLATE_CORNER_POSX_NEGY_X	-3.978860
FORCE_PLATE_CORNER_POSX_NEGY_Y	381.323993
FORCE_PLATE_CORNER_POSX_NEGY_Z	-17.207799
FORCE_PLATE_OFFSET_X	-0.304800
FORCE_PLATE_OFFSET_Y	-0.457200
FORCE_PLATE_OFFSET_Z	-46.024800
FORCE_PLATE_LENGTH	599.948000
FORCE_PLATE_WIDTH	400.050000
Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
-8.857598	9.772050	481.957595	5.495341	-8.229436	3.215694	17.616083	10.011738	0.000000	
-8.943390	9.947958	482.473959	5.472800	-8.159992	3.196841	17.461153	9.937034	0.000000	
-8.597106	9.511080	482.470173	5.628303	-8.194419	3.169351	17.499616	10.301098	0.000000	
-8.551649	9.594063	480.924089	5.630044	-8.142292	3.169966	17.444113	10.331362	0.000000	
-8.374780	9.856464	481.269512	5.695894	-8.038232	3.160533	17.198239	10.435349	0.000000	
-8.506696	9.770518	481.269394	5.739644	-8.038212	3.179069	17.210818	10.534478	0.000000	
-8.461486	9.854595	479.893600	5.764230	-8.107532	3.152090	17.401145	10.609158	0.000000	
-8.289009	9.723408	480.754989	5.651228	-8.073151	3.216233	17.281396	10.366838	0.000000	
-8.721303	10.423795	479.212411	5.784858	-8.247160	3.272897	17.742638	10.613266	0.000000	
-8.547530	10.292031	480.071605	5.673326	-8.160358	3.262979	17.512869	10.373763	0.000000	
-8.461828	9.900214	479.723967	5.939621	-8.038291	3.217035	17.263105	10.974302	0.000000	
-8.372087	10.207325	479.723940	6.073211	-8.090364	3.180349	17.363044	11.223312	0.000000	
-8.285290	10.116536	479.210153	5.962104	-8.003725	3.226522	17.192854	11.012700	0.000000	
-8.110261	10.073166	479.551931	6.029156	-7.968772	3.170932	17.090699	11.148510	0.000000	
-8.417814	9.988651	479.551971	6.050540	-8.107764	3.217386	17.410052	11.201213	0.000000	
-8.067714	10.075447	479.723844	6.139199	-8.090439	3.198946	17.334001	11.373520	0.000000	
-8.284473	10.424067	478.867962	6.072859	-8.229750	3.264205	17.677278	11.222625	0.000000	
-8.327136	10.507952	478.010940	5.962383	-8.160471	3.301318	17.568695	11.004372	0.000000	
-8.239827	10.509250	478.698006	5.983984	-8.125712	3.282501	17.462035	11.032920	0.000000	
-8.194475	10.727913	478.526845	6.050762	-8.143130	3.273474	17.500427	11.155548	0.000000	
-7.978888	10.292339	479.038858	6.183474	-8.073316	3.236302	17.314946	11.462023	0.000000	
-7.762383	10.072448	479.036674	6.140021	-8.194769	3.217934	17.547761	11.392495	0.000000	
-7.673418	10.288706	478.180771	6.183901	-8.108251	3.273751	17.390220	11.484655	0.000000	
-7.717034	10.289208	478.867155	6.073396	-8.142891	3.236357	17.441387	11.236727	0.000000	
-7.888843	10.767920	477.668422	6.029491	-8.247522	3.301760	17.721521	11.128032	0.000000	
-8.108661	10.684075	478.184892	6.093982	-8.212884	3.347778	17.650773	11.258456	0.000000	
-8.239637	10.639006	477.153356	6.117185	-8.247532	3.357553	17.774837	11.336758	0.000000	
-7.975983	10.768500	477.497814	6.095016	-8.126016	3.329470	17.481896	11.269341	0.000000	
-7.888472	10.723193	476.809215	6.140578	-8.160616	3.311399	17.571704	11.386207	0.000000	
-8.063073	10.766475	476.122884	6.140646	-8.195445	3.348738	17.687500	11.399237	0.000000	
