NO_OF_SAMPLES	592
FREQUENCY	400
TIME_STAMP	2020-08-07, 12:52:13.993	3271.31435500
FIRST_SAMPLE	2369
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Amti
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	7390
FORCE_PLATE_CORNER_POSX_POSY_X	586.302996
FORCE_PLATE_CORNER_POSX_POSY_Y	778.885007
FORCE_PLATE_CORNER_POSX_POSY_Z	-12.587900
FORCE_PLATE_CORNER_NEGX_POSY_X	578.343987
FORCE_PLATE_CORNER_NEGX_POSY_Y	399.753004
FORCE_PLATE_CORNER_NEGX_POSY_Z	-14.426700
FORCE_PLATE_CORNER_NEGX_NEGY_X	-1.246320
FORCE_PLATE_CORNER_NEGX_NEGY_Y	401.962012
FORCE_PLATE_CORNER_NEGX_NEGY_Z	-16.833499
FORCE_PLATE_CORNER_POSX_NEGY_X	-0.274277
FORCE_PLATE_CORNER_POSX_NEGY_Y	785.919964
FORCE_PLATE_CORNER_POSX_NEGY_Z	-14.884100
FORCE_PLATE_OFFSET_X	-0.355600
FORCE_PLATE_OFFSET_Y	-0.050800
FORCE_PLATE_OFFSET_Z	-45.389800
FORCE_PLATE_LENGTH	599.948000
FORCE_PLATE_WIDTH	400.050000
Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
7.073950	-3.053725	354.308956	-0.319898	15.193966	3.128955	-44.145211	-0.562472	0.000000	
7.204299	-3.010343	354.306637	-0.318823	15.176736	3.054401	-44.113565	-0.565000	0.000000	
7.422350	-3.095714	353.444491	-0.231938	15.316550	3.110535	-44.643881	-0.309466	0.000000	
7.559620	-3.317207	354.661529	-0.255113	15.316680	3.166759	-44.509839	-0.345575	0.000000	
7.735605	-3.405195	354.486494	-0.254275	15.281732	3.120086	-44.455587	-0.332091	0.000000	
7.385595	-3.497066	355.525912	-0.255408	15.352107	3.157681	-44.479915	-0.322727	0.000000	
7.516743	-3.405759	354.310467	-0.231884	15.229032	3.138536	-44.300718	-0.268963	0.000000	
7.602744	-3.583733	354.657330	-0.276504	15.352097	3.082936	-44.615742	-0.371782	0.000000	
7.647200	-3.630218	354.651546	-0.142654	15.317381	3.027096	-44.524266	0.011573	0.000000	
7.383135	-3.675444	353.254523	0.080030	15.229550	3.008081	-44.416378	0.648008	0.000000	
7.297876	-3.719973	353.602479	0.123427	15.229434	3.073426	-44.361748	0.775765	0.000000	
7.475204	-3.986755	353.422358	0.257469	15.194730	2.998926	-44.308756	1.189720	0.000000	
7.824340	-3.413473	354.990333	0.146951	15.212833	2.952737	-44.210253	0.799612	0.000000	
7.869987	-3.680860	355.159150	0.279830	15.248203	2.925036	-44.294832	1.207519	0.000000	
7.870920	-3.947001	354.633583	0.435005	15.265792	2.906451	-44.409666	1.681013	0.000000	
7.913671	-3.637459	354.461014	0.501675	15.230668	2.915748	-44.337498	1.830305	0.000000	
8.307558	-3.507430	355.154912	0.656550	15.336487	2.851182	-44.599856	2.246090	0.000000	
7.913090	-3.820410	353.922554	0.837012	15.143922	2.729387	-44.159239	2.804117	0.000000	
8.044779	-3.866578	354.092084	0.926369	15.144326	2.664322	-44.156289	3.061025	0.000000	
8.135854	-4.043153	353.915985	1.015338	15.074156	2.673556	-43.991494	3.336601	0.000000	
8.351701	-3.866766	353.394801	1.148488	15.144458	2.617860	-44.282506	3.695717	0.000000	
8.399474	-4.004737	354.253346	1.414918	15.110111	2.571695	-44.085212	4.456405	0.000000	
8.526991	-4.047964	353.384578	1.393578	15.162760	2.487721	-44.358081	4.412649	0.000000	
9.008240	-3.955758	352.521812	1.415887	15.180048	2.469049	-44.576778	4.474986	0.000000	
8.615971	-4.007874	353.027319	1.793390	15.110623	2.432049	-44.266365	5.544536	0.000000	
8.791418	-4.183901	352.153171	1.773952	14.970532	2.310397	-44.000166	5.525916	0.000000	
8.833395	-4.011751	352.321381	2.105902	15.076256	2.273754	-44.284816	6.443255	0.000000	
9.097461	-4.144676	353.191128	1.995051	15.129227	2.227435	-44.360552	6.130492	0.000000	
9.188084	-4.411439	351.964342	2.329371	14.989108	2.161954	-44.127514	7.136308	0.000000	
9.451841	-4.501059	351.786759	2.485189	14.989441	2.096901	-44.184590	7.594432	0.000000	
9.583086	-4.414699	351.607601	2.641596	14.937218	2.022393	-44.075339	8.032013	0.000000	
9.669093	-4.414676	351.087031	2.773886	15.024835	2.022607	-44.400841	8.420795	0.000000	
10.021025	-4.414414	350.913110	2.907070	15.024974	1.994835	-44.468589	8.804495	0.000000	
9.983665	-5.037827	351.593812	3.019694	14.902972	1.901636	-44.031365	9.188156	0.000000	
10.422855	-4.950476	352.638438	3.041375	14.991125	1.864949	-44.208496	9.211028	0.000000	
10.596812	-4.904301	351.946198	3.063602	15.008469	1.855561	-44.366463	9.286443	0.000000	
10.817761	-5.081779	351.593495	3.175802	14.938607	1.780935	-44.240438	9.637841	0.000000	
10.864789	-5.261563	351.585751	3.420127	14.886336	1.753125	-44.098802	10.356187	0.000000	
10.955289	-5.396562	351.752710	3.576205	14.816581	1.706604	-43.891411	10.812384	0.000000	
10.867399	-5.530056	350.703264	3.732806	14.728948	1.650372	-43.760435	11.308700	0.000000	
10.866915	-5.706337	350.356840	3.776221	14.816477	1.669145	-44.053118	11.466688	0.000000	
10.781416	-5.974768	350.870723	3.843269	14.799392	1.622680	-43.929363	11.675635	0.000000	
11.219239	-5.928609	350.878031	3.908050	14.957102	1.651154	-44.434566	11.854044	0.000000	
11.439867	-6.147922	349.834249	4.041525	14.921861	1.632361	-44.493972	12.299557	0.000000	
10.911025	-6.151649	349.827483	4.086063	14.939582	1.613671	-44.476865	12.427593	0.000000	
11.086011	-6.240511	349.824494	4.043179	14.904854	1.520400	-44.400674	12.316644	0.000000	
11.047769	-6.813941	349.302034	4.196851	14.921970	1.613620	-44.510585	12.849597	0.000000	
10.830083	-6.901281	347.732701	4.353540	14.728679	1.622236	-44.125583	13.369818	0.000000	
10.917106	-7.029996	346.346068	4.353635	14.710593	1.640500	-44.260006	13.440693	0.000000	
10.610644	-7.300386	347.206797	4.441786	14.798806	1.612950	-44.365169	13.696479	0.000000	
10.520817	-7.035575	347.033671	4.486068	14.798753	1.622262	-44.375221	13.796304	0.000000	
10.437704	-7.298846	346.860069	4.441723	14.693172	1.687148	-44.081986	13.709840	0.000000	
10.656325	-7.473969	346.168262	4.551321	14.815691	1.706032	-44.551965	14.076904	0.000000	
10.129421	-7.519291	346.166024	4.484535	14.797958	1.752385	-44.431938	13.890009	0.000000	
10.218085	-7.650784	345.471423	4.616997	14.815254	1.780357	-44.582270	14.318738	0.000000	
9.995898	-7.558866	343.910844	4.572980	14.761950	1.817027	-44.598641	14.243822	0.000000	
9.252197	-7.917148	343.026498	4.818051	14.621728	1.807239	-44.205518	15.042521	0.000000	
9.248375	-7.911235	340.599450	4.796374	14.585748	1.825161	-44.411837	15.085641	0.000000	
8.984885	-7.998765	340.253639	4.773229	14.620437	1.890286	-44.523413	15.044679	0.000000	
8.936523	-7.644389	339.212921	4.884106	14.637724	1.890179	-44.703412	15.370439	0.000000	
8.630448	-8.217020	337.995009	4.861526	14.654726	1.927054	-44.872411	15.436099	0.000000	
8.628856	-7.687577	338.343734	4.906143	14.602220	1.936423	-44.671129	15.480979	0.000000	
8.184651	-7.421960	337.125610	4.862880	14.549296	1.917218	-44.614461	15.373010	0.000000	
7.918550	-7.509438	334.863922	5.150754	14.566253	1.944868	-44.927957	16.348716	0.000000	
7.740587	-7.066505	333.821431	5.240356	14.443163	1.963051	-44.674225	16.608115	0.000000	
8.004559	-6.932402	334.347040	5.129620	14.425666	1.963105	-44.588057	16.232520	0.000000	
7.690697	-6.755622	332.607744	5.262899	14.477972	1.934885	-44.933789	16.694255	0.000000	
7.642458	-6.750379	330.003410	5.220373	14.372016	1.896666	-44.957885	16.696820	0.000000	
7.244199	-6.489439	329.996295	5.332000	14.354823	1.850061	-44.851966	16.999556	0.000000	
7.197055	-6.308654	327.042095	5.555116	14.213752	1.849243	-44.816009	17.810708	0.000000	
7.195239	-5.951518	325.480884	5.600722	14.055358	1.867214	-44.542368	17.986695	0.000000	
7.102170	-5.641713	324.264391	5.690102	14.055199	1.829714	-44.694619	18.286637	0.000000	
7.363417	-5.547754	323.404939	5.512797	14.054638	1.848017	-44.847381	17.773939	0.000000	
7.362678	-5.501933	321.488613	5.670366	13.861484	1.791374	-44.511673	18.363843	0.000000	
7.490295	-5.231711	319.931997	5.604379	13.825771	1.800198	-44.632991	18.208847	0.000000	
7.265436	-5.230111	317.843891	5.628329	13.772840	1.724970	-44.725233	18.403928	0.000000	
7.263399	-5.004551	315.936086	5.673584	13.649365	1.752240	-44.602048	18.626205	0.000000	
7.395458	-5.220105	314.027044	5.608596	13.508411	1.742092	-44.441259	18.563952	0.000000	
7.176771	-5.569665	311.590494	5.610857	13.297284	1.722318	-44.076561	18.767692	0.000000	
7.090546	-5.916683	308.638178	5.700281	13.138292	1.786521	-43.966960	19.288474	0.000000	
7.309893	-5.995080	305.691704	5.547336	12.891560	1.803780	-43.612759	18.986195	0.000000	
7.442983	-6.431707	304.480168	5.414323	12.873374	1.831264	-43.744993	18.690182	0.000000	
7.706693	-6.777251	302.403875	5.325385	12.854800	1.886569	-44.021064	18.576618	0.000000	
7.803269	-7.434055	302.585539	5.058030	12.783833	2.035284	-43.774800	17.780390	0.000000	
8.206033	-8.263139	300.856487	4.814444	12.624724	2.127505	-43.556245	17.198310	0.000000	
7.994047	-8.965936	299.988539	4.725283	12.501120	2.247991	-43.237133	17.057337	0.000000	
7.688801	-9.578336	297.385039	4.724658	12.447213	2.358939	-43.384686	17.298483	0.000000	
7.696757	-10.497920	296.873517	4.324386	12.393450	2.507339	-43.278944	16.120680	0.000000	
7.524549	-11.113080	295.830829	4.191660	12.322714	2.543989	-43.164700	15.823409	0.000000	
7.529436	-11.328250	294.968169	4.080530	12.181516	2.664494	-42.811963	15.526192	0.000000	
7.258447	-11.235141	292.191115	4.015181	12.163149	2.635660	-43.110524	15.436124	0.000000	
7.476441	-11.139856	291.159166	3.771636	12.109787	2.672365	-43.112767	14.639693	0.000000	
7.253930	-11.091767	289.248953	3.684514	11.986386	2.662154	-42.933594	14.427964	0.000000	
7.161016	-10.471024	288.383120	3.597529	11.863382	2.633632	-42.620278	14.072104	0.000000	
6.803527	-10.334906	284.382847	3.865562	11.722165	2.604557	-42.661160	15.191546	0.000000	
6.840970	-10.195427	281.956249	3.624053	11.616197	2.538244	-42.655450	14.443725	0.000000	
7.146095	-9.969030	281.097907	3.534857	11.633121	2.584652	-42.894092	14.134112	0.000000	
6.748910	-10.099436	279.182487	3.470518	11.474814	2.546380	-42.554327	14.022178	0.000000	
6.704850	-10.094848	277.621962	3.426967	11.351345	2.582942	-42.339588	13.943663	0.000000	
7.186362	-10.175216	276.594980	3.269974	11.473195	2.666765	-43.015023	13.441220	0.000000	
7.061721	-10.701853	275.723768	3.160575	11.227125	2.712446	-42.236848	13.173777	0.000000	
6.491851	-11.141005	273.286911	3.227718	11.103461	2.767386	-42.063139	13.610324	0.000000	
6.975603	-11.488185	273.473225	2.871985	11.208247	2.795345	-42.498184	12.357842	0.000000	
7.110309	-11.702601	271.216076	2.873813	10.961858	2.822233	-41.962990	12.503733	0.000000	
6.845495	-11.522954	270.524755	2.719077	10.873633	2.868246	-41.698763	11.933691	0.000000	
6.669095	-11.784808	268.613712	2.763613	10.837872	2.895632	-41.829958	12.229002	0.000000	
7.016007	-11.602617	266.883984	2.763867	10.854826	2.886006	-42.221286	12.278554	0.000000	
6.619397	-11.602163	265.313885	2.810104	10.696689	2.857263	-41.805154	12.525713	0.000000	
6.347828	-11.331396	261.490902	2.813353	10.502871	2.781276	-41.622801	12.675006	0.000000	
6.078662	-10.974146	259.059357	2.815242	10.361879	2.761673	-41.418730	12.739152	0.000000	
6.204964	-10.880294	256.631453	2.794275	10.326123	2.723718	-41.690225	12.761852	0.000000	
5.979488	-10.566157	254.024860	2.642791	10.079995	2.638462	-41.105165	12.240859	0.000000	
5.972552	-10.163353	251.075671	2.776693	10.026516	2.637758	-41.369565	12.845733	0.000000	
6.003791	-9.538393	248.303957	2.601489	10.008284	2.543677	-41.759671	12.169846	0.000000	
5.910207	-9.443840	245.179181	2.559222	9.884623	2.505282	-41.765665	12.135698	0.000000	
