NO_OF_SAMPLES	644
FREQUENCY	400
TIME_STAMP	2020-08-07, 12:51:27.875	3225.14729873
FIRST_SAMPLE	2397
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Amti
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	7391
FORCE_PLATE_CORNER_POSX_POSY_X	579.468012
FORCE_PLATE_CORNER_POSX_POSY_Y	379.240990
FORCE_PLATE_CORNER_POSX_POSY_Z	-16.077699
FORCE_PLATE_CORNER_NEGX_POSY_X	577.150047
FORCE_PLATE_CORNER_NEGX_POSY_Y	-4.550730
FORCE_PLATE_CORNER_NEGX_POSY_Z	-16.474199
FORCE_PLATE_CORNER_NEGX_NEGY_X	-4.632410
FORCE_PLATE_CORNER_NEGX_NEGY_Y	2.957070
FORCE_PLATE_CORNER_NEGX_NEGY_Z	-16.989401
FORCE_PLATE_CORNER_POSX_NEGY_X	-3.978860
FORCE_PLATE_CORNER_POSX_NEGY_Y	381.323993
FORCE_PLATE_CORNER_POSX_NEGY_Z	-17.207799
FORCE_PLATE_OFFSET_X	-0.304800
FORCE_PLATE_OFFSET_Y	-0.457200
FORCE_PLATE_OFFSET_Z	-46.024800
FORCE_PLATE_LENGTH	599.948000
FORCE_PLATE_WIDTH	400.050000
Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
-6.125508	8.169187	467.821461	13.056862	-10.587463	3.199137	22.929253	26.649032	0.000000	
-5.996088	7.776709	468.676535	13.079379	-10.448041	3.115312	22.576674	26.686163	0.000000	
-6.170026	7.820200	468.334032	13.079039	-10.343875	3.133784	22.388082	26.701013	0.000000	
-6.562786	8.040699	467.306279	13.188736	-10.448418	3.236270	22.700387	26.973770	0.000000	
-6.341884	8.298275	466.448049	13.101958	-10.483256	3.218133	22.795607	26.812786	0.000000	
-6.605666	8.126264	466.791532	13.122897	-10.465854	3.245688	22.767338	26.854537	0.000000	
-6.693663	8.128948	467.135884	13.210244	-10.465934	3.273392	22.759172	27.021123	0.000000	
-6.738584	7.957512	467.305060	13.409620	-10.500377	3.245882	22.828952	27.454710	0.000000	
-6.781874	8.088480	467.479553	13.341991	-10.465935	3.291906	22.750903	27.286731	0.000000	
-6.913025	7.827384	467.475136	13.432068	-10.361126	3.199353	22.539830	27.505388	0.000000	
-6.783002	7.695502	466.959216	13.520724	-10.361114	3.218195	22.552228	27.739139	0.000000	
-6.912022	8.048401	467.305601	13.652166	-10.326612	3.245938	22.474163	27.964757	0.000000	
-6.779182	8.177679	466.275677	13.807607	-10.205075	3.255687	22.250710	28.348144	0.000000	
-6.866178	8.224075	466.444895	13.919481	-10.343733	3.200497	22.548376	28.572958	0.000000	
-7.214141	8.574226	465.762405	13.895984	-10.378959	3.302554	22.691879	28.530448	0.000000	
