NO_OF_FRAMES	886
NO_OF_CAMERAS	16
NO_OF_MARKERS	71
FREQUENCY	400
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2020-08-07, 12:55:58.195	3495.73712755
DATA_INCLUDED	3D
MARKER_NAMES	R_illiac	R_troch	R_asis	L_illiac	L_troch	L_asis	R_PSIS	Sacrum	L_PSIS	R_thigh1	R_thigh2	R_thigh3	R_thigh4	RL_knee	RM_Knee	R_shank1	R_shank2	R_shank3	R_shank4	R_heel	RL_ankle	RM_ankle	R_Metatarsal5	R_Metatarsal1	L_thigh1	L_thigh2	L_thigh3	L_thigh4	LL_knee	LM_Knee	L_shank1	L_shank2	L_shank3	L_shank4	L_heel	LL_ankle	LM_Ankle	L_Metatarsal5	L_Metatarsal1	Back_down	Neck	Back_right	Back_left	Head_up	Head_front	Head_left	Head_right	R_shoulder	R_humerus1	R_humerus2	R_humerus3	Rl_elbow	RM_elbow	R_radius1	R_radius2	R_radius3	RL_wrist	Rm_wrist	R_hand	L_shoulder	L_humerus1	L_humerus2	L_humerus3	LL_elbow	LM_elbow	L_radius1	L_radius2	L_radius3	LL_wrist	Lm_wrist	L_hand
R_illiac X	R_illiac Y	R_illiac Z	R_troch X	R_troch Y	R_troch Z	R_asis X	R_asis Y	R_asis Z	L_illiac X	L_illiac Y	L_illiac Z	L_troch X	L_troch Y	L_troch Z	L_asis X	L_asis Y	L_asis Z	R_PSIS X	R_PSIS Y	R_PSIS Z	Sacrum X	Sacrum Y	Sacrum Z	L_PSIS X	L_PSIS Y	L_PSIS Z	R_thigh1 X	R_thigh1 Y	R_thigh1 Z	R_thigh2 X	R_thigh2 Y	R_thigh2 Z	R_thigh3 X	R_thigh3 Y	R_thigh3 Z	R_thigh4 X	R_thigh4 Y	R_thigh4 Z	RL_knee X	RL_knee Y	RL_knee Z	RM_Knee X	RM_Knee Y	RM_Knee Z	R_shank1 X	R_shank1 Y	R_shank1 Z	R_shank2 X	R_shank2 Y	R_shank2 Z	R_shank3 X	R_shank3 Y	R_shank3 Z	R_shank4 X	R_shank4 Y	R_shank4 Z	R_heel X	R_heel Y	R_heel Z	RL_ankle X	RL_ankle Y	RL_ankle Z	RM_ankle X	RM_ankle Y	RM_ankle Z	R_Metatarsal5 X	R_Metatarsal5 Y	R_Metatarsal5 Z	R_Metatarsal1 X	R_Metatarsal1 Y	R_Metatarsal1 Z	L_thigh1 X	L_thigh1 Y	L_thigh1 Z	L_thigh2 X	L_thigh2 Y	L_thigh2 Z	L_thigh3 X	L_thigh3 Y	L_thigh3 Z	L_thigh4 X	L_thigh4 Y	L_thigh4 Z	LL_knee X	LL_knee Y	LL_knee Z	LM_Knee X	LM_Knee Y	LM_Knee Z	L_shank1 X	L_shank1 Y	L_shank1 Z	L_shank2 X	L_shank2 Y	L_shank2 Z	L_shank3 X	L_shank3 Y	L_shank3 Z	L_shank4 X	L_shank4 Y	L_shank4 Z	L_heel X	L_heel Y	L_heel Z	LL_ankle X	LL_ankle Y	LL_ankle Z	LM_Ankle X	LM_Ankle Y	LM_Ankle Z	L_Metatarsal5 X	L_Metatarsal5 Y	L_Metatarsal5 Z	L_Metatarsal1 X	L_Metatarsal1 Y	L_Metatarsal1 Z	Back_down X	Back_down Y	Back_down Z	Neck X	Neck Y	Neck Z	Back_right X	Back_right Y	Back_right Z	Back_left X	Back_left Y	Back_left Z	Head_up X	Head_up Y	Head_up Z	Head_front X	Head_front Y	Head_front Z	Head_left X	Head_left Y	Head_left Z	Head_right X	Head_right Y	Head_right Z	R_shoulder X	R_shoulder Y	R_shoulder Z	R_humerus1 X	R_humerus1 Y	R_humerus1 Z	R_humerus2 X	R_humerus2 Y	R_humerus2 Z	R_humerus3 X	R_humerus3 Y	R_humerus3 Z	Rl_elbow X	Rl_elbow Y	Rl_elbow Z	RM_elbow X	RM_elbow Y	RM_elbow Z	R_radius1 X	R_radius1 Y	R_radius1 Z	R_radius2 X	R_radius2 Y	R_radius2 Z	R_radius3 X	R_radius3 Y	R_radius3 Z	RL_wrist X	RL_wrist Y	RL_wrist Z	Rm_wrist X	Rm_wrist Y	Rm_wrist Z	R_hand X	R_hand Y	R_hand Z	L_shoulder X	L_shoulder Y	L_shoulder Z	L_humerus1 X	L_humerus1 Y	L_humerus1 Z	L_humerus2 X	L_humerus2 Y	L_humerus2 Z	L_humerus3 X	L_humerus3 Y	L_humerus3 Z	LL_elbow X	LL_elbow Y	LL_elbow Z	LM_elbow X	LM_elbow Y	LM_elbow Z	L_radius1 X	L_radius1 Y	L_radius1 Z	L_radius2 X	L_radius2 Y	L_radius2 Z	L_radius3 X	L_radius3 Y	L_radius3 Z	LL_wrist X	LL_wrist Y	LL_wrist Z	Lm_wrist X	Lm_wrist Y	Lm_wrist Z	L_hand X	L_hand Y	L_hand Z	
711.955	555.904	1206.089	735.024	566.236	1029.009	626.346	523.104	1151.248	712.653	216.413	1194.732	716.182	204.925	1051.290	631.710	252.927	1143.152	820.141	442.609	1180.616	827.155	384.748	1199.666	824.268	331.248	1175.440	757.070	568.428	907.876	681.429	582.318	910.887	684.885	577.002	786.652	751.198	564.263	783.556	708.594	544.591	614.494	726.551	412.906	600.234	794.848	555.719	494.185	723.921	551.538	489.283	741.193	549.860	379.970	800.381	552.505	388.572	854.651	486.650	176.070	807.323	526.206	202.132	779.219	438.691	204.300	636.203	551.013	135.241	629.429	456.597	140.314	741.798	206.186	887.110	665.429	209.626	888.317	667.902	215.055	765.356	728.330	211.633	760.790	722.795	227.192	615.221	720.475	352.499	578.558	785.020	213.631	463.203	713.500	244.233	462.836	727.099	249.645	355.828	785.587	229.573	355.049	857.788	290.375	168.059	802.167	253.228	198.759	774.855	347.193	208.070	638.143	238.820	136.504	625.317	317.536	143.097	823.317	385.933	1331.750	780.984	388.316	1662.595	842.242	466.909	1503.064	841.795	312.987	1491.891	646.133	383.201	1925.043	523.473	352.408	1834.421	644.440	281.205	1817.640	604.540	473.895	1830.117	698.558	569.464	1643.560	698.386	665.408	1466.381	793.895	699.526	1550.431	779.691	729.810	1450.679	795.002	766.294	1397.642	866.327	685.257	1371.803	726.011	667.784	1330.463	777.112	778.312	1281.123	730.549	698.617	1234.524	752.106	598.540	1193.585	696.778	669.750	1165.283	672.364	609.998	1169.443	708.977	215.343	1661.071	692.057	125.624	1475.608	783.704	61.531	1544.486	761.060	55.326	1444.460	791.450	4.077	1376.335	866.804	86.823	1366.723	782.776	133.142	1338.526	733.105	24.575	1313.477	737.708	104.664	1250.158	735.498	175.634	1184.185	712.543	103.074	1132.019	677.055	155.699	1147.581
712.041	555.934	1206.066	734.984	566.296	1028.963	626.408	523.105	1151.243	712.732	216.416	1194.705	716.208	204.881	1051.135	631.798	252.877	1143.121	820.204	442.614	1180.610	827.281	384.723	1199.720	824.343	331.246	1175.454	757.145	568.442	907.873	681.492	582.334	910.881	684.937	576.984	786.644	751.284	564.263	783.584	708.656	544.586	614.532	726.588	412.904	600.258	794.896	555.733	494.194	723.961	551.550	489.282	741.219	549.852	379.953	800.409	552.501	388.532	854.670	486.658	176.075	807.331	526.216	202.117	779.207	438.684	204.287	636.172	551.002	135.263	629.421	456.589	140.320	741.915	206.219	887.035	665.430	209.647	888.303	667.891	215.090	765.341	728.334	211.636	760.765	722.739	227.207	615.202	720.380	352.506	578.572	784.940	213.610	463.197	713.402	244.254	462.835	727.056	249.653	355.812	785.548	229.551	354.990	857.787	290.361	168.045	802.165	253.237	198.754	774.866	347.190	208.074	638.138	238.827	136.498	625.405	317.565	143.051	823.389	385.955	1331.760	781.044	388.368	1662.585	842.271	466.936	1502.990	841.841	313.031	1491.876	646.059	383.247	1925.031	523.450	352.418	1834.363	644.471	281.242	1817.624	604.488	473.937	1830.084	698.549	569.531	1643.460	698.355	665.337	1466.147	793.874	699.535	1550.139	779.746	729.765	1450.458	794.958	766.227	1397.314	866.250	685.156	1371.554	725.910	667.742	1330.125	777.059	778.263	1280.817	730.480	698.604	1234.149	751.982	598.513	1193.254	696.684	669.750	1164.953	672.275	609.998	1169.147	709.064	215.351	1661.047	692.148	125.896	1475.413	783.709	61.602	1544.224	761.033	55.531	1444.209	791.307	4.307	1376.050	866.654	87.084	1366.453	782.578	133.376	1338.091	732.991	24.705	1313.091	737.661	104.781	1249.707	735.472	175.682	1183.656	712.607	103.103	1131.512	677.145	155.695	1146.865
712.090	555.901	1206.042	734.942	566.340	1028.980	626.483	523.070	1151.208	712.831	216.402	1194.681	716.233	204.820	1051.054	631.914	252.842	1143.050	820.283	442.604	1180.660	827.344	384.728	1199.711	824.425	331.233	1175.444	757.168	568.452	907.867	681.549	582.329	910.886	684.987	576.978	786.639	751.347	564.264	783.582	708.704	544.566	614.521	726.663	412.899	600.240	794.932	555.744	494.166	723.984	551.554	489.266	741.246	549.862	379.966	800.425	552.503	388.522	854.669	486.663	176.069	807.332	526.234	202.123	779.228	438.689	204.291	636.186	551.013	135.266	629.427	456.579	140.329	741.947	206.210	887.033	665.462	209.696	888.268	667.861	215.152	765.314	728.288	211.636	760.728	722.648	227.222	615.208	720.285	352.516	578.563	784.867	213.624	463.195	713.349	244.271	462.714	727.002	249.660	355.766	785.458	229.563	354.991	857.797	290.352	168.034	802.183	253.238	198.742	774.893	347.190	208.068	638.141	238.814	136.509	625.332	317.530	143.124	823.421	385.967	1331.754	781.079	388.411	1662.570	842.309	466.948	1502.889	841.869	313.110	1491.856	645.982	383.287	1925.016	523.430	352.429	1834.299	644.472	281.300	1817.594	604.446	473.959	1830.049	698.555	569.582	1643.361	698.312	665.326	1465.979	793.864	699.536	1549.893	779.767	729.744	1450.239	794.922	766.153	1397.059	866.111	685.124	1371.217	725.808	667.692	1329.790	777.014	778.255	1280.576	730.403	698.578	1233.843	751.823	598.509	1192.887	696.530	669.734	1164.641	672.221	610.016	1168.832	709.163	215.354	1661.031	692.136	126.069	1475.284	783.695	61.688	1543.971	761.013	55.652	1443.847	791.217	4.536	1375.752	866.522	87.319	1366.182	782.408	133.579	1337.676	732.960	24.875	1312.654	737.615	104.870	1249.221	735.441	175.733	1183.112	712.713	103.097	1130.922	677.175	155.692	1146.269
712.126	555.909	1206.041	734.969	566.346	1028.995	626.524	523.035	1151.205	712.934	216.420	1194.750	716.292	204.720	1050.971	631.978	252.784	1142.996	820.337	442.598	1180.660	827.378	384.720	1199.707	824.509	331.230	1175.479	757.253	568.471	907.875	681.619	582.328	910.905	685.039	576.981	786.645	751.415	564.254	783.596	708.751	544.564	614.535	726.729	412.904	600.236	794.953	555.749	494.143	724.020	551.548	489.267	741.268	549.851	379.956	800.444	552.514	388.518	854.679	486.680	176.057	807.347	526.226	202.114	779.219	438.689	204.287	636.184	551.016	135.249	629.439	456.589	140.341	741.822	206.123	887.077	665.465	209.715	888.261	667.851	215.190	765.304	728.292	211.649	760.700	722.583	227.243	615.227	720.188	352.513	578.537	784.777	213.618	463.170	713.271	244.279	462.692	726.953	249.651	355.732	785.426	229.570	354.981	857.811	290.362	168.017	802.168	253.243	198.721	774.872	347.181	208.060	638.152	238.822	136.518	625.338	317.542	143.112	823.479	385.991	1331.758	781.123	388.446	1662.530	842.337	466.936	1502.856	841.932	313.170	1491.858	645.910	383.326	1924.968	523.414	352.445	1834.228	644.471	281.341	1817.601	604.389	473.999	1830.005	698.546	569.634	1643.269	698.287	665.290	1465.844	793.866	699.530	1549.668	779.747	729.697	1450.008	794.861	766.113	1396.801	866.026	685.031	1370.908	725.753	667.678	1329.525	776.911	778.238	1280.255	730.308	698.560	1233.535	751.751	598.507	1192.656	696.469	669.728	1164.337	672.148	609.994	1168.564	709.276	215.366	1661.040	692.119	126.236	1475.159	783.671	61.763	1543.681	760.979	55.846	1443.604	791.080	4.782	1375.464	866.383	87.549	1365.890	782.226	133.829	1337.205	732.872	25.031	1312.231	737.543	104.982	1248.735	735.471	175.798	1182.646	712.893	103.126	1130.330	677.200	155.705	1145.733
712.171	555.913	1206.014	734.893	566.366	1029.034	626.555	522.953	1151.188	712.954	216.367	1194.758	716.307	204.692	1050.904	632.090	252.752	1142.922	820.386	442.592	1180.688	827.391	384.722	1199.673	824.582	331.222	1175.481	757.314	568.463	907.849	681.673	582.332	910.886	685.094	576.972	786.623	751.486	564.261	783.606	708.803	544.575	614.537	726.806	412.906	600.240	795.010	555.739	494.139	724.065	551.559	489.258	741.286	549.858	379.946	800.484	552.524	388.514	854.671	486.664	176.057	807.354	526.221	202.104	779.247	438.690	204.278	636.179	551.000	135.253	629.434	456.593	140.346	742.002	206.192	886.890	665.499	209.770	888.245	667.845	215.237	765.308	728.270	211.661	760.671	722.525	227.262	615.215	720.126	352.529	578.534	784.691	213.617	463.181	713.216	244.290	462.614	726.921	249.697	355.634	785.367	229.564	354.960	857.806	290.352	168.014	802.185	253.238	198.741	774.886	347.179	208.051	638.156	238.823	136.528	625.424	317.563	143.060	823.517	385.993	1331.738	781.190	388.476	1662.527	842.386	466.966	1502.730	841.983	313.228	1491.813	645.859	383.391	1925.003	523.410	352.446	1834.212	644.489	281.382	1817.595	604.393	474.050	1829.990	698.554	569.675	1643.174	698.257	665.268	1465.670	793.864	699.525	1549.451	779.814	729.677	1449.799	794.818	766.075	1396.579	865.925	684.953	1370.630	725.654	667.647	1329.264	776.846	778.184	1279.996	730.235	698.537	1233.252	751.695	598.496	1192.396	696.372	669.700	1164.052	672.110	609.964	1168.335	709.368	215.383	1661.009	692.095	126.416	1475.000	783.628	61.829	1543.392	760.913	56.029	1443.378	790.923	5.014	1375.171	866.239	87.778	1365.659	782.073	134.062	1336.812	732.799	25.209	1311.824	737.544	105.077	1248.271	735.486	175.874	1182.109	713.018	103.157	1129.782	677.332	155.759	1145.099
712.197	555.927	1206.013	734.691	566.449	1029.150	626.624	522.898	1151.167	713.025	216.356	1194.734	716.394	204.648	1050.838	632.180	252.683	1142.918	820.446	442.581	1180.689	827.540	384.698	1199.735	824.664	331.213	1175.501	757.373	568.474	907.860	681.728	582.334	910.903	685.156	576.964	786.634	751.539	564.255	783.580	708.871	544.554	614.556	726.857	412.904	600.260	795.028	555.758	494.145	724.088	551.564	489.261	741.318	549.858	379.966	800.485	552.524	388.498	854.698	486.673	176.056	807.351	526.222	202.086	779.252	438.691	204.266	636.185	551.008	135.275	629.438	456.586	140.322	741.987	206.173	886.956	665.519	209.802	888.243	667.843	215.287	765.287	728.263	211.661	760.638	722.420	227.275	615.224	720.024	352.517	578.534	784.575	213.603	463.170	713.119	244.311	462.628	726.834	249.704	355.621	785.299	229.561	354.946	857.808	290.342	167.997	802.190	253.244	198.734	774.865	347.186	208.054	638.158	238.828	136.541	625.426	317.566	143.047	823.561	386.027	1331.749	781.255	388.528	1662.509	842.405	466.978	1502.672	842.022	313.277	1491.764	645.783	383.418	1924.931	523.399	352.473	1834.157	644.492	281.420	1817.592	604.323	474.079	1829.919	698.578	569.725	1643.101	698.229	665.192	1465.501	793.902	699.521	1549.249	779.777	729.668	1449.547	794.721	766.046	1396.359	865.854	684.874	1370.400	725.521	667.609	1329.076	776.845	778.233	1279.929	730.128	698.512	1232.982	751.665	598.505	1192.143	696.264	669.674	1163.781	672.066	609.927	1168.120	709.435	215.388	1660.975	692.095	126.615	1474.866	783.582	61.903	1543.106	760.763	56.205	1443.150	790.770	5.245	1374.868	866.093	88.031	1365.288	781.923	134.275	1336.358	732.692	25.409	1311.326	737.484	105.201	1247.765	736.396	176.000	1181.382	713.169	103.219	1129.256	677.417	155.804	1144.516
712.211	555.907	1206.023	734.621	566.465	1029.182	626.664	522.835	1151.157	713.099	216.282	1194.609	716.339	204.672	1050.634	632.289	252.669	1142.808	820.479	442.569	1180.709	827.599	384.667	1199.761	824.720	331.207	1175.505	757.435	568.504	907.938	681.787	582.309	910.901	685.224	576.920	786.623	751.605	564.261	783.572	708.913	544.561	614.560	726.931	412.913	600.242	795.072	555.769	494.124	724.125	551.558	489.261	741.350	549.862	379.927	800.518	552.535	388.493	854.687	486.681	176.011	807.357	526.218	202.075	779.248	438.697	204.270	636.207	551.016	135.242	629.447	456.582	140.334	741.788	206.051	886.996	665.525	209.855	888.227	667.802	215.327	765.260	728.256	211.663	760.625	722.384	227.314	615.199	719.940	352.558	578.530	784.546	213.630	463.155	713.030	244.302	462.564	726.794	249.721	355.584	785.256	229.575	354.917	857.819	290.344	167.990	802.183	253.229	198.733	774.879	347.185	208.051	638.158	238.825	136.529	625.352	317.539	143.133	823.575	386.032	1331.736	781.309	388.541	1662.445	842.488	466.975	1502.615	842.072	313.331	1491.750	645.728	383.503	1924.948	523.396	352.522	1834.072	644.503	281.464	1817.584	604.297	474.123	1829.890	698.607	569.776	1643.030	698.194	665.194	1465.360	793.907	699.508	1549.014	779.714	729.633	1449.347	794.701	766.021	1396.114	865.800	684.825	1370.140	725.480	667.565	1328.788	776.751	778.202	1279.737	730.038	698.490	1232.761	751.649	598.484	1191.932	696.144	669.639	1163.556	672.017	609.896	1167.952	709.520	215.392	1660.966	691.975	126.780	1474.751	783.511	61.965	1542.897	760.663	56.416	1442.814	790.625	5.501	1374.514	865.947	88.241	1365.040	781.814	134.452	1335.934	732.602	25.611	1310.945	737.443	105.331	1247.309	736.426	176.049	1180.845	713.251	103.299	1128.798	677.475	155.877	1143.970
712.216	555.903	1206.017	734.530	566.536	1029.209	626.678	522.768	1151.175	713.149	216.261	1194.609	716.425	204.625	1050.542	632.381	252.604	1142.767	820.544	442.580	1180.756	827.706	384.679	1199.789	824.791	331.202	1175.546	757.477	568.512	907.951	681.850	582.313	910.887	685.270	576.919	786.629	751.656	564.255	783.569	708.973	544.563	614.583	726.987	412.912	600.239	795.090	555.774	494.097	724.157	551.558	489.253	741.371	549.861	379.941	800.544	552.538	388.485	854.703	486.682	175.998	807.365	526.237	202.066	779.271	438.703	204.267	636.195	551.015	135.264	629.454	456.582	140.341	741.877	206.098	886.953	665.562	209.895	888.214	667.797	215.354	765.257	728.221	211.646	760.588	722.302	227.309	615.182	719.830	352.551	578.512	784.475	213.635	463.158	712.938	244.309	462.525	726.727	249.728	355.554	785.162	229.575	354.907	857.814	290.337	167.996	802.168	253.226	198.722	774.870	347.181	208.048	638.156	238.826	136.535	625.431	317.562	143.059	823.639	386.041	1331.742	781.359	388.574	1662.424	842.505	467.007	1502.516	842.137	313.386	1491.739	645.649	383.538	1924.904	523.372	352.532	1834.037	644.538	281.496	1817.594	604.243	474.146	1829.841	698.648	569.825	1642.968	698.164	665.188	1465.224	793.943	699.520	1548.816	779.576	729.582	1449.080	794.625	765.979	1395.888	865.715	684.822	1369.871	725.388	667.523	1328.551	776.647	778.184	1279.537	729.940	698.467	1232.539	751.589	598.475	1191.667	696.020	669.580	1163.349	671.976	609.844	1167.772	709.562	215.397	1660.947	691.988	127.009	1474.616	783.419	61.984	1542.650	760.458	56.594	1442.571	790.458	5.742	1374.203	865.802	88.480	1364.825	781.589	134.615	1335.442	732.524	25.831	1310.591	737.432	105.475	1246.905	735.672	176.077	1180.524	713.322	103.349	1128.263	677.501	155.897	1143.426
712.214	555.880	1206.000	734.636	566.483	1029.174	626.729	522.689	1151.144	713.196	216.232	1194.577	716.536	204.551	1050.522	632.502	252.577	1142.702	820.644	442.567	1180.810	827.796	384.655	1199.789	824.873	331.190	1175.539	757.541	568.504	907.962	681.908	582.297	910.891	685.336	576.913	786.616	751.734	564.266	783.577	709.027	544.558	614.654	727.036	412.905	600.261	795.171	555.786	494.091	724.182	551.554	489.253	741.404	549.873	379.936	800.576	552.549	388.491	854.673	486.665	175.947	807.379	526.228	202.074	779.259	438.695	204.254	636.184	551.006	135.262	629.465	456.586	140.352	742.108	206.160	886.728	665.581	209.924	888.212	667.799	215.403	765.234	728.187	211.635	760.554	722.216	227.344	615.157	719.759	352.563	578.505	784.410	213.638	463.089	712.867	244.326	462.500	726.656	249.734	355.536	785.077	229.583	354.923	857.816	290.344	167.978	802.167	253.224	198.719	774.871	347.193	208.034	638.152	238.839	136.528	625.353	317.547	143.138	823.704	386.052	1331.741	781.409	388.595	1662.377	842.534	467.003	1502.414	842.168	313.441	1491.662	645.651	383.600	1924.967	523.363	352.541	1833.963	644.537	281.555	1817.609	604.224	474.183	1829.804	698.690	569.864	1642.900	698.138	665.169	1465.060	793.975	699.528	1548.647	779.552	729.569	1448.886	794.563	765.959	1395.679	865.643	684.819	1369.662	725.334	667.468	1328.298	776.540	778.174	1279.373	729.843	698.452	1232.323	751.541	598.485	1191.319	695.896	669.532	1163.116	671.870	609.765	1167.524	709.642	215.412	1660.933	691.927	127.218	1474.410	783.344	62.023	1542.370	760.303	56.799	1442.333	790.348	5.970	1373.855	865.629	88.666	1364.623	781.430	134.793	1334.959	732.432	26.018	1310.243	737.436	105.631	1246.504	735.728	176.158	1180.046	713.424	103.467	1127.799	677.613	156.018	1142.801
712.201	555.842	1206.028	734.465	566.537	1029.230	626.743	522.647	1151.154	713.297	216.199	1194.558	716.664	204.515	1050.487	632.611	252.502	1142.647	820.647	442.561	1180.790	827.783	384.695	1199.762	824.926	331.213	1175.537	757.602	568.505	907.982	681.949	582.289	910.893	685.378	576.892	786.607	751.781	564.233	783.558	709.080	544.526	614.701	727.105	412.897	600.253	795.196	555.778	494.068	724.212	551.546	489.243	741.422	549.864	379.929	800.599	552.545	388.489	854.705	486.678	176.006	807.378	526.232	202.064	779.265	438.713	204.233	636.200	551.015	135.275	629.469	456.592	140.346	742.077	206.187	886.811	665.608	209.969	888.186	667.778	215.440	765.237	728.177	211.634	760.523	722.112	227.346	615.188	719.641	352.585	578.486	784.261	213.623	463.094	712.778	244.363	462.442	726.595	249.770	355.488	785.050	229.606	354.879	857.808	290.324	167.984	802.165	253.221	198.718	774.848	347.174	208.033	638.159	238.832	136.532	625.430	317.567	143.071	823.748	386.061	1331.736	781.486	388.632	1662.354	842.604	467.033	1502.338	842.212	313.498	1491.657	645.573	383.654	1924.907	523.363	352.580	1833.889	644.580	281.603	1817.601	604.186	474.231	1829.725	698.743	569.912	1642.825	698.081	665.178	1464.886	794.004	699.535	1548.434	779.496	729.536	1448.708	794.497	765.922	1395.464	865.550	684.830	1369.438	725.229	667.401	1328.015	776.382	778.165	1279.193	729.713	698.409	1232.100	751.499	598.488	1190.999	695.749	669.511	1162.872	671.856	609.736	1167.331	709.705	215.426	1660.925	691.843	127.436	1474.261	783.217	62.049	1542.171	760.176	56.997	1442.019	790.198	6.183	1373.466	865.480	88.854	1364.388	781.318	134.985	1334.580	732.354	26.193	1309.891	737.446	105.787	1246.056	735.732	176.159	1179.552	713.471	103.564	1127.339	677.387	156.132	1142.480
