"time";"ground_pelvis_pelvis_offset_FX";"ground_pelvis_pelvis_offset_FY";"ground_pelvis_pelvis_offset_FZ";"ground_pelvis_pelvis_offset_MX";"ground_pelvis_pelvis_offset_MY";"ground_pelvis_pelvis_offset_MZ";"hip_r_femur_r_offset_FX";"hip_r_femur_r_offset_FY";"hip_r_femur_r_offset_FZ";"hip_r_femur_r_offset_MX";"hip_r_femur_r_offset_MY";"hip_r_femur_r_offset_MZ";"knee_r_tibia_r_offset_FX";"knee_r_tibia_r_offset_FY";"knee_r_tibia_r_offset_FZ";"knee_r_tibia_r_offset_MX";"knee_r_tibia_r_offset_MY";"knee_r_tibia_r_offset_MZ";"ankle_r_talus_r_offset_FX";"ankle_r_talus_r_offset_FY";"ankle_r_talus_r_offset_FZ";"ankle_r_talus_r_offset_MX";"ankle_r_talus_r_offset_MY";"ankle_r_talus_r_offset_MZ";"subtalar_r_calcn_r_offset_FX";"subtalar_r_calcn_r_offset_FY";"subtalar_r_calcn_r_offset_FZ";"subtalar_r_calcn_r_offset_MX";"subtalar_r_calcn_r_offset_MY";"subtalar_r_calcn_r_offset_MZ";"mtp_r_toes_r_offset_FX";"mtp_r_toes_r_offset_FY";"mtp_r_toes_r_offset_FZ";"mtp_r_toes_r_offset_MX";"mtp_r_toes_r_offset_MY";"mtp_r_toes_r_offset_MZ";"hip_l_femur_l_offset_FX";"hip_l_femur_l_offset_FY";"hip_l_femur_l_offset_FZ";"hip_l_femur_l_offset_MX";"hip_l_femur_l_offset_MY";"hip_l_femur_l_offset_MZ";"knee_l_tibia_l_offset_FX";"knee_l_tibia_l_offset_FY";"knee_l_tibia_l_offset_FZ";"knee_l_tibia_l_offset_MX";"knee_l_tibia_l_offset_MY";"knee_l_tibia_l_offset_MZ";"ankle_l_talus_l_offset_FX";"ankle_l_talus_l_offset_FY";"ankle_l_talus_l_offset_FZ";"ankle_l_talus_l_offset_MX";"ankle_l_talus_l_offset_MY";"ankle_l_talus_l_offset_MZ";"subtalar_l_calcn_l_offset_FX";"subtalar_l_calcn_l_offset_FY";"subtalar_l_calcn_l_offset_FZ";"subtalar_l_calcn_l_offset_MX";"subtalar_l_calcn_l_offset_MY";"subtalar_l_calcn_l_offset_MZ";"mtp_l_toes_l_offset_FX";"mtp_l_toes_l_offset_FY";"mtp_l_toes_l_offset_FZ";"mtp_l_toes_l_offset_MX";"mtp_l_toes_l_offset_MY";"mtp_l_toes_l_offset_MZ";"back_torso_offset_FX";"back_torso_offset_FY";"back_torso_offset_FZ";"back_torso_offset_MX";"back_torso_offset_MY";"back_torso_offset_MZ";"acromial_r_humerus_r_offset_FX";"acromial_r_humerus_r_offset_FY";"acromial_r_humerus_r_offset_FZ";"acromial_r_humerus_r_offset_MX";"acromial_r_humerus_r_offset_MY";"acromial_r_humerus_r_offset_MZ";"elbow_r_ulna_r_offset_FX";"elbow_r_ulna_r_offset_FY";"elbow_r_ulna_r_offset_FZ";"elbow_r_ulna_r_offset_MX";"elbow_r_ulna_r_offset_MY";"elbow_r_ulna_r_offset_MZ";"radioulnar_r_radius_r_offset_FX";"radioulnar_r_radius_r_offset_FY";"radioulnar_r_radius_r_offset_FZ";"radioulnar_r_radius_r_offset_MX";"radioulnar_r_radius_r_offset_MY";"radioulnar_r_radius_r_offset_MZ";"radius_hand_r_hand_r_offset_FX";"radius_hand_r_hand_r_offset_FY";"radius_hand_r_hand_r_offset_FZ";"radius_hand_r_hand_r_offset_MX";"radius_hand_r_hand_r_offset_MY";"radius_hand_r_hand_r_offset_MZ";"acromial_l_humerus_l_offset_FX";"acromial_l_humerus_l_offset_FY";"acromial_l_humerus_l_offset_FZ";"acromial_l_humerus_l_offset_MX";"acromial_l_humerus_l_offset_MY";"acromial_l_humerus_l_offset_MZ";"elbow_l_ulna_l_offset_FX";"elbow_l_ulna_l_offset_FY";"elbow_l_ulna_l_offset_FZ";"elbow_l_ulna_l_offset_MX";"elbow_l_ulna_l_offset_MY";"elbow_l_ulna_l_offset_MZ";"radioulnar_l_radius_l_offset_FX";"radioulnar_l_radius_l_offset_FY";"radioulnar_l_radius_l_offset_FZ";"radioulnar_l_radius_l_offset_MX";"radioulnar_l_radius_l_offset_MY";"radioulnar_l_radius_l_offset_MZ";"radius_hand_l_hand_l_offset_FX";"radius_hand_l_hand_l_offset_FY";"radius_hand_l_hand_l_offset_FZ";"radius_hand_l_hand_l_offset_MX";"radius_hand_l_hand_l_offset_MY";"radius_hand_l_hand_l_offset_MZ"
0,116353383458647;22,7553101041742;591,811405381739;-11,5684986268349;-2790,24902620629;1296,02510169206;-38598,7432015702;0;0;0;-972,078967722346;-2083,43175962891;1791,82182296359;0;0;0;-200,141623768422;56,0861044130272;1337,12821445292;0;0;0;-0,984510534671124;-0,248797348980242;3,03012727012252;0;0;0;-3,3210444198642;-2,45975990510218;0,0488532416763427;0;0;0;-0,0340013467505072;0,00373850561433491;0,0309494464685843;0;0;0;-1488,51681368909;3240,84128806133;-37048,1302400308;0;0;0;-9654,82660767303;2278,58064055359;-35237,4184895782;0;0;0;-15034,0776522357;-2279,81730551947;-32841,1694127924;0;0;0;1084,82952821435;803,733798456088;-95,3565591327054;0;0;0;0,0361104588425472;-0,0042072464318679;0,0253394728766069;0;0;0;-1129,71204657783;-107,310790079647;-9333,59830764568;0;0;0;-11,9519082279771;-0,322514285903793;-12,236331163023;0;0;0;1,88400372707992;-1,85373636222973;-0,363733425384052;0;0;0;-0,00552247709071799;-0,0156612636472141;-0,00893748111965466;0;0;0;0,0716317860323699;-0,0119627431974115;-0,0963736730472439;0;0;0;11,4006928861501;0,944347418417855;-12,2659385949245;0;0;0;-1,83776716178089;1,95467543267871;-0,448663734299307;0;0;0;0,0046992550974358;-0,00577130860324636;0,00478818682334377;0;0;0;-0,0757103652587533;0,00927574120970392;-0,0895090426431842
0,117293233082707;22,7049198879013;590,908375477049;-11,5580250278442;-2838,39792311749;1345,73289689034;-38796,2779976663;0;0;0;-972,206263579816;-2084,36037502561;1790,76804776455;0;0;0;-199,9802243125;56,3041291753863;1338,46240423419;0;0;0;-0,98293438711275;-0,248323283345672;3,02848447339872;0;0;0;-3,32555449605407;-2,46038737243192;0,0502248953522126;0;0;0;-0,0339190771697456;0,00373085716457398;0,0308692408856099;0;0;0;-1516,44354022648;3288,34243953261;-37247,9962629284;0;0;0;-9698,4629149796;2294,08491234996;-35437,2647205368;0;0;0;-15105,0980244429;-2290,26886402106;-33023,0773813611;0;0;0;1090,99554522231;808,385728342534;-95,5494256976015;0;0;0;0,0360634538751162;-0,00420552064093126;0,0253088769589761;0;0;0;-1131,62851676945;-106,359101863877;-9328,10939606706;0;0;0;-11,9519366925227;-0,320278136702971;-12,2214600108603;0;0;0;1,88062627522358;-1,85035845632735;-0,363343554828943;0;0;0;-0,00552472687073108;-0,0155396713071977;-0,00886400501015188;0;0;0;0,0715391127549781;-0,0119126312476107;-0,0962511319419449;0;0;0;11,3805437559972;0,941272494551158;-12,2454184857201;0;0;0;-1,83537574188168;1,95127415142119;-0,447801795363168;0;0;0;0,00469898156776605;-0,00571086267030997;0,00474422999989742;0;0;0;-0,0756275428463838;0,00922004674662503;-0,0894190650233054
0,118233082706767;22,6545300223888;590,005332121655;-11,5475529211595;-2883,56391604899;1395,75022411946;-38990,7069993296;0;0;0;-972,348346871195;-2085,2806141774;1789,70011158481;0;0;0;-199,810888032841;56,5271989573414;1339,80525346753;0;0;0;-0,981262914477898;-0,247814798908411;3,02657358242672;0;0;0;-3,32993200195573;-2,46100006553135;0,051618775180509;0;0;0;-0,0338365093819355;0,00372309875742607;0,0307879181901217;0;0;0;-1546,39913983726;3335,78035037262;-37448,243462345;0;0;0;-9742,07189923106;2309,7320250387;-35638,2184998172;0;0;0;-15176,1007016927;-2300,45404276133;-33204,939351207;0;0;0;1095,69512068284;811,893271730411;-95,628631690937;0;0;0;0,0360203642390796;-0,00420539437912722;0,0252848503692981;0;0;0;-1133,53698775004;-105,417202481423;-9322,52450428302;0;0;0;-11,951898853204;-0,318041918295785;-12,2065691668471;0;0;0;1,8772487573327;-1,84698050010911;-0,362953674841026;0;0;0;-0,00552697613476081;-0,0154180773088767;-0,0087905278764429;0;0;0;0,0714464377941907;-0,0118625186415369;-0,0961285890917755;0;0;0;11,3603942750505;0,938197525402092;-12,2248980517687;0;0;0;-1,83298425417688;1,94787280779906;-0,44693984137691;0;0;0;0,00469870752728033;-0,00565041622009054;0,00470027287244268;0;0;0;-0,0755447183962145;0,00916435061788337;-0,0893290858963539
0,119172932330827;22,6041404708111;589,102275198004;-11,5370823146255;-2924,943011662;1446,0807169177;-39181,8643893279;0;0;0;-972,505164490795;-2086,19146714068;1788,61866159407;0;0;0;-199,632827928623;56,7552795926737;1341,15503976154;0;0;0;-0,979499931653894;-0,247273983604034;3,02440977612271;0;0;0;-3,33415870528054;-2,46159663097497;0,0530353978497482;0;0;0;-0,0337541775525708;0,00371539301960233;0,030706543073113;0;0;0;-1578,24153454588;3383,40652489956;-37647,9689625449;0;0;0;-9785,35686001647;2325,49027754184;-35839,3536163136;0;0;0;-15246,7896151737;-2310,36037725454;-33386,399613027;0;0;0;1099,11193947905;814,407513354202;-95,6001847574789;0;0;0;0,0359809899473178;-0,00420671825342847;0,0252668669386648;0;0;0;-1135,43707743796;-104,485384091442;-9316,84178096851;0;0;0;-11,9517941654186;-0,31580562968394;-12,1916584534223;0;0;0;1,87387117255675;-1,84360249300939;-0,362563785309187;0;0;0;-0,00552922487165064;-0,0152964816264059;-0,00871704970184846;0;0;0;0,0713537611321798;-0,0118124053676016;-0,0960060444844868;0;0;0;11,3402444393932;0,935122510256387;-12,2043772895776;0;0;0;-1,83059269788145;1,94447140122498;-0,446077872192727;0;0;0;0,00469843296738258;-0,00558996924575047;0,00465631543738524;0;0;0;-0,0754618918899435;0,00910865280599552;-0,0892391052521282
0,120112781954887;22,5537511963429;588,19920458854;-11,526613216087;-2961,73121661771;1496,72800882336;-39369,5843504288;0;0;0;-972,67666333293;-2087,09192397183;1787,52434496201;0;0;0;-199,445256999025;56,9883369151643;1342,51004072481;0;0;0;-0,97764925352806;-0,246702925368118;3,02200823340292;0;0;0;-3,33821637373988;-2,46217571533729;0,0544752800484465;0;0;0;-0,0336726158471457;0,0037079025778139;0,0306261802255769;0;0;0;-1611,82864637679;3431,47246743166;-37846,2698877921;0;0;0;-9828,02109692486;2341,32796878142;-36039,7438589203;0;0;0;-15316,8686960747;-2319,97540301495;-33567,1024575178;0;0;0;1101,42968649403;816,079537948388;-95,4700925419941;0;0;0;0,0359451310127113;-0,00420934287080767;0,0252544004981682;0;0;0;-1137,32840375156;-103,563938853093;-9311,05937479853;0;0;0;-11,9516220845641;-0,313569269869145;-12,1767276930247;0;0;0;1,87049352004519;-1,84022443446258;-0,362173886122308;0;0;0;-0,005531473070244;-0,0151748842339406;-0,00864357046968933;0;0;0;0,0712610827511173;-0,0117622914142164;-0,0958834981078296;0;0;0;11,3200942451085;0,932047448399773;-12,183856195654;0;0;0;-1,82820107221039;1,94106993111161;-0,445215887662816;0;0;0;0,00469815787947673;-0,00552952174045216;0,00461235769113079;0;0;0;-0,075379063309269;0,00905295329347804;-0,0891491230804265
0,121052631578947;22,5033621621585;587,296120175709;-11,5161456333886;-2993,12453757733;1547,69573337472;-39553,7010653999;0;0;0;-972,862790291914;-2087,98097472723;1786,41780885834;0;0;0;-199,247388243226;57,2263367585945;1343,86853396595;0;0;0;-0,975714694987721;-0,246103712136239;3,01938413318354;0;0;0;-3,34208677504514;-2,4627359651928;0,05593893846512;0;0;0;-0,033592358431154;0,00370079005877192;0,0305478943385066;0;0;0;-1647,01839735442;3480,22968228713;-38042,2433623505;0;0;0;-9869,76790954529;2357,21339767948;-36238,4630165316;0;0;0;-15386,0418755844;-2329,28665555685;-33746,6921753765;0;0;0;1102,83204661089;817,060430247454;-95,2443626892498;0;0;0;0,0359125874481405;-0,0042131188382375;0,0252469248789005;0;0;0;-1139,21058460918;-102,653158925533;-9305,17543444804;0;0;0;-11,951382066038;-0,311332837853105;-12,1617767080934;0;0;0;1,8671157989475;-1,83684632390308;-0,361783977169273;0;0;0;-0,00553372071938437;-0,0150532851056357;-0,00857009016328627;0;0;0;0,0711684026331753;-0,0117121767697928;-0,0957609499495552;0;0;0;11,2999436882794;0,928972339117977;-12,1633347665052;0;0;0;-1,82580937637866;1,9376683968716;-0,444353887639373;0;0;0;0,00469788225496674;-0,00546907369735801;0,00456839963008503;0;0;0;-0,0752962326358891;0,00899725206284749;-0,0890591393710474
0,121992481203007;22,4529733314324;586,393021841956;-11,505679574375;-3018,31898120206;1598,98752411008;-39734,0487170089;0;0;0;-973,06349226206;-2088,85760946328;1785,29970045275;0;0;0;-199,038434660405;57,4692449567455;1345,22879709354;0;0;0;-0,9737000709202;-0,245478431843974;3,01655265438079;0;0;0;-3,34575167690769;-2,463276027116;0,0574268897882852;0;0;0;-0,0335139394700898;0,00369421808918754;0,0304727501028954;0;0;0;-1683,66870950323;3529,92967378419;-38234,9865104843;0;0;0;-9910,30059746679;2373,11486315807;-36434,5848780415;0;0;0;-15454,0130848915;-2338,28167039448;-33924,8130572997;0;0;0;1103,50270471272;817,501274985881;-94,9290028440128;0;0;0;0,0358831592664858;-0,00421789676269062;0,0252439139119535;0;0;0;-1141,08323792918;-101,753336467919;-9299,18810859202;0;0;0;-11,9510735652381;-0,309096332637527;-12,1468053210673;0;0;0;1,86373800841315;-1,83346816076525;-0,361394058338966;0;0;0;-0,00553596780791519;-0,0149316842156464;-0,00849660876596003;0;0;0;0,0710757207605257;-0,0116620614227422;-0,0956383999974145;0;0;0;11,2797927649892;0,925897181696731;-12,1428129986384;0;0;0;-1,82341760960125;1,93426679791763;-0,443491871974593;0;0;0;0,00469760608525655;-0,00540862510963042;0,00452444125065363;0;0;0;-0,0752133998515016;0,00894154909662044;-0,0889691541137892
0,122932330827068;22,4025846673615;585,489909469478;-11,4952150468697;-3036,4864685102;1650,60635514893;-39910,471539828;0;0;0;-973,278718167099;-2089,72082094503;1784,17066410272;0;0;0;-198,81761910854;57,7170278671955;1346,58913678855;0;0;0;-0,97160912313055;-0,244829129917162;3,01352866050709;0;0;0;-3,34919284261091;-2,46379453740755;0,0589396273792445;0;0;0;-0,0334378898085592;0,00368834794684352;0,0304018057064929;0;0;0;-1721,56230837349;3580,81498512984;-38423,6059948961;0;0;0;-9949,32273673075;2388,9983609801;-36627,1736593553;0;0;0;-15520,4761718493;-2346,94678699963;-34101,0772364881;0;0;0;1103,66930674449;817,585353989825;-94,5339054592538;0;0;0;0,0358566466591307;-0,00422352732724877;0,025244843288066;0;0;0;-1142,94598086251;-100,86476402722;-9293,09554320544;0;0;0;-11,9506960368014;-0,306859753224171;-12,1318133543129;0;0;0;1,86036014759129;-1,83008994448354;-0,361004129520262;0;0;0;-0,00553821432467164;-0,0148100815381111;-0,00842312626102119;0;0;0;0,0709830371153454;-0,0116119453614837;-0,095515848239167;0;0;0;11,2596414713218;0,922821975419868;-12,122290888562;0;0;0;-1,8210257710928;1,93086513366247;-0,442629840520695;0;0;0;0,00469732936173266;-0,0053481759704342;0,00448048254924973;0;0;0;-0,0751305649378192;0,00888584437729514;-0,0888791672984866
0,123872180451128;22,3521961337663;584,586782933494;-11,4847520580964;-3046,12516984414;1702,53675460734;-40083,0949488056;0;0;0;-973,508473699864;-2090,56967770724;1783,03126549938;0;0;0;-198,58444022704;57,9696664997577;1347,94867297724;0;0;0;-0,969443549084409;-0,244156662651505;3,01031819224563;0;0;0;-3,35239191157345;-2,46428984497654;0,0604769920642593;0;0;0;-0,0333646473955586;0,00368330317578151;0,0303359374210084;0;0;0;-1758,37843921753;3632,87748925588;-38607,4752982154;0;0;0;-9986,54563661375;2404,76546035243;-36815,0257899658;0;0;0;-15584,8429219173;-2355,23488779897;-34274,1973005092;0;0;0;1104,78922688666;818,396602323984;-94,1776332096313;0;0;0;0,035832854810747;-0,00422986334400195;0,0252492407181078;0;0;0;-1144,79840909394;-99,9877449986252;-9286,89580873563;0;0;0;-11,9502489140903;-0,304623098616278;-12,1168006281708;0;0;0;1,85698221562192;-1,82671167449374;-0,360614190601812;0;0;0;-0,00554046025825772;-0,0146884770467083;-0,0083496426314958;0;0;0;0,0708903516799456;-0,0115618285746446;-0,0953932946628082;0;0;0;11,2394898033856;0,919746719518203;-12,1017684328141;0;0;0;-1,81863386005841;1,92746340352228;-0,441767793130523;0;0;0;0,00469705207529415;-0,00528772627300142;0,004436523522494;0;0;0;-0,0750477278769547;0,0088301378868581;-0,0887891789159909
0,124812030075188;22,30180769516;583,683642101477;-11,4742906146136;-3044,98536535386;1754,7427747999;-40252,3564803515;0;0;0;-973,752827569163;-2091,40333239213;1781,88198301107;0;0;0;-198,338702783728;58,2271581288127;1349,30742832063;0;0;0;-0,967202776948909;-0,243460566360702;3,00691749658636;0;0;0;-3,35533038571913;-2,46475997971591;0,0620381003296013;0;0;0;-0,0332945470622433;0,00367916543408166;0,0302758195840725;0;0;0;-1789,46140004224;3685,8308050647;-38786,2640838604;0;0;0;-10021,6891905927;2420,24621442842;-36996,6404457399;0;0;0;-15646,212020019;-2363,0617165612;-34441,8873053064;0;0;0;1109,68488683594;822,018716163499;-94,0993770614218;0;0;0;0,0358115944487561;-0,00423675998832452;0,0252566916573738;0;0;0;-1146,64009447985;-99,1225948192889;-9280,58689179124;0;0;0;-11,9497316068513;-0,302386367818732;-12,1017669607328;0;0;0;1,85360421163491;-1,82333335023318;-0,360224241472019;0;0;0;-0,00554270559702081;-0,0145668707146052;-0,00827615786009406;0;0;0;0,0707976644367865;-0,0115117110510837;-0,0952707392565957;0;0;0;11,2193377573163;0,916671413163697;-12,0812456279659;0;0;0;-1,81624187569256;1,92406160691698;-0,440905729657619;0;0;0;0,00469677421629896;-0,00522727601063882;0,00439256416723756;0;0;0;-0,0749648886514656;0,00877442960672768;-0,0886991889582818
0,125751879699248;22,2514193160918;582,780486840498;-11,4638307229452;-3030,77837096567;1807,18740127539;-40418,7099320469;0;0;0;-974,011851766865;-2092,22094202379;1780,72329045669;0;0;0;-198,080227495368;58,4895008761062;1350,66547251119;0;0;0;-0,964886116663328;-0,242740308588899;3,003322310279;0;0;0;-3,35798975980845;-2,46520295489824;0,0636220309242571;0;0;0;-0,0332279182674468;0,00367601419761341;0,030222116012781;0;0;0;-1810,03384077356;3739,37405474201;-38959,6574459294;0;0;0;-10054,4737393716;2435,26695045682;-37170,5013159706;0;0;0;-15703,6658388978;-2370,34108217344;-34601,8092844677;0;0;0;1121,24982570338;830,587478093909;-94,5446125769298;0;0;0;0,0357926765893501;-0,00424407255871521;0,0252667845695775;0;0;0;-1148,47060763524;-98,269629553737;-9274,16677461303;0;0;0;-11,9491435236007;-0,300149559836504;-12,0867121699736;0;0;0;1,8502261347596;-1,81995497113922;-0,359834282019269;0;0;0;-0,00554495032929491;-0,0144452625149425;-0,00820267192950972;0;0;0;0,0707049753683362;-0,0114615927796718;-0,0951481820088007;0;0;0;11,1991853292507;0,913596055525245;-12,0607224705904;0;0;0;-1,81384981718923;1,92065974326668;-0,440043649955559;0;0;0;0,00469649577507686;-0,00516682517665702;0,00434860448034354;0;0;0;-0,0748820472439325;0,00871871951829267;-0,0886091974173977
0,126691729323308;22,2010309611109;581,877317017628;-11,4533723896149;-3001,21550260588;1859,83361958258;-40582,6091014727;0;0;0;-974,285618284839;-2093,02166362632;1779,55566165516;0;0;0;-197,808835078725;58,756692863384;1352,02287524139;0;0;0;-0,962492878166945;-0,24199535688024;2,99952837007329;0;0;0;-3,3603515286019;-2,46561678379611;0,0652278625972135;0;0;0;-0,0331650904700027;0,00367392894224619;0,0301754905242298;0;0;0;-1815,3184113374;3793,20636047354;-39127,3404785208;0;0;0;-10084,6196236543;2449,6539956864;-37335,0920899507;0;0;0;-15756,2867512973;-2376,98679352279;-34751,6252715811;0;0;0;1142,37758260006;846,238670700756;-95,7588153184597;0;0;0;0,0357759122487215;-0,00425165635367277;0,0252791079184326;0;0;0;-1150,28951917508;-97,4291652664957;-9267,63343944174;0;0;0;-11,9484840728548;-0,297912673674563;-12,0716360738678;0;0;0;1,84684798412533;-1,81657653664928;-0,359444312131952;0;0;0;-0,00554719444341401;-0,0143236524208609;-0,00812918482243651;0;0;0;0,0706122844570628;-0,0114114737492796;-0,0950256229076945;0;0;0;11,1790325153258;0,910520645771744;-12,0401989572605;0;0;0;-1,81145768374236;1,91725781199148;-0,439181553877921;0;0;0;0,00469621674195762;-0,00510637376436666;0,00430464445867505;0;0;0;-0,0747992036369362;0,00866300760294184;-0,088519204285377
0,127631578947368;22,1506425947666;580,974132499937;-11,4429156211466;-2954,00807620081;1912,64441527023;-40744,50778621;0;0;0;-974,574199114952;-2093,80465422382;1778,37957042539;0;0;0;-197,524346250563;59,028732212392;1353,37970620372;0;0;0;-0,960022371399036;-0,241225178778873;2,99553141271894;0;0;0;-3,36239718686;-2,46599947968209;0,0668546740974572;0;0;0;-0,0331063931287445;0,00367298914384945;0,0301366069355147;0;0;0;-1800,5377616597;3847,02684444498;-39288,9982757329;0;0;0;-10111,8471841449;2463,23367736591;-37488,8964569733;0;0;0;-15803,1571299609;-2382,91265949638;-34888,9973002344;0;0;0;1175,96169663703;871,10807656958;-97,9874608483159;0;0;0;0,0357611124430625;-0,00425936667169594;0,0252932501676526;0;0;0;-1152,09639971433;-96,6015180220911;-9260,98486851812;0;0;0;-11,9477526631297;-0,295675708337882;-12,05653849039;0;0;0;1,84346975886144;-1,81319804620074;-0,359054331698455;0;0;0;-0,00554943792771212;-0,0142020404055009;-0,00805569652156819;0;0;0;0,0705195916854343;-0,011361353948778;-0,0949030619415482;0;0;0;11,1588793116786;0,907445183072088;-12,0196750845492;0;0;0;-1,80906547454591;1,91385581251151;-0,438319441278281;0;0;0;0,00469593710727099;-0,00504592176707835;0,00426068409909522;0;0;0;-0,0747163578130574;0,00860729384206399;-0,0884292095542582
0,128571428571429;22,100254181608;580,070933154496;-11,4324604240641;-2886,86740767677;1965,58277388711;-40904,8597838397;0;0;0;-974,877666249075;-2094,5690708404;1777,1954905863;0;0;0;-197,226581727646;59,3056170448757;1354,73603509064;0;0;0;-0,957473906298879;-0,240429241828943;2,99132717496568;0;0;0;-3,36410822934323;-2,46634905582877;0,0685015441739749;0;0;0;-0,0330521557025058;0,00367327427829264;0,0301061290637317;0;0;0;-1760,91454166638;3900,53462884207;-39444,3159316642;0;0;0;-10135,8767615471;2475,8323227441;-37630,3981063313;0;0;0;-15843,3593476324;-2388,03248898131;-35011,5874040158;0;0;0;1224,89570692536;907,331478285923;-101,476024728803;0;0;0;0,0357480881885655;-0,00426705881128347;0,0253087997809509;0;0;0;-1153,89081986798;-95,7870038850493;-9254,21904408291;0;0;0;-11,9469487029418;-0,293438662831429;-12,0414192375149;0;0;0;1,84009145809725;-1,80981949923098;-0,358664340607168;0;0;0;-0,00555168077052323;-0,0140804264420034;-0,00798220700959848;0;0;0;0,0704268970359189;-0,0113112333670378;-0,0947804990986332;0;0;0;11,1387257144459;0,904369666595172;-11,9991508490293;0;0;0;-1,80667318879382;1,91045374424687;-0,437457312010216;0;0;0;0,00469565686134676;-0,00498546917810273;0,00421672339846718;0;0;0;-0,0746335097548767;0,00855157821704789;-0,0883392132160796
0,129511278195489;22,0498656861844;579,167718848375;-11,4220068048911;-2797,50481296008;2018,61168098199;-41064,118891943;0;0;0;-975,196091679075;-2095,31407050015;1776,00389595679;0;0;0;-196,915362226738;59,5873454825811;1356,09193159463;0;0;0;-0,954846792805752;-0,239607013574595;2,98691139356324;0;0;0;-3,3654661508121;-2,46666352550871;0,0701675515757532;0;0;0;-0,0330027076501201;0,0036748638214452;0,0300847207259765;0;0;0;-1691,67140128338;3953,4288358505;-39592,978540413;0;0;0;-10156,428696565;2487,27625906975;-37758,0807273177;0;0;0;-15875,9757770551;-2392,2600908647;-35117,057616513;0;0;0;1292,07315257611;957,044658435324;-106,469982522225;0;0;0;0,0357366505014226;-0,00427458807093411;0,0253253452220412;0;0;0;-1155,672350251;-94,9859389198965;-9247,33394837688;0;0;0;-11,9460716008073;-0,291201536160176;-12,026278133217;0;0;0;1,83671308096212;-1,80644089517741;-0,358274338746479;0;0;0;-0,00555392296018134;-0,013958810503509;-0,00790871626922115;0;0;0;0,0703342004909846;-0,0112611119929298;-0,0946579343672205;0;0;0;11,1185717197647;0,901294095509893;-11,978626247274;0;0;0;-1,80428082568006;1,90705160661767;-0,436595165927304;0;0;0;0,00469537599451468;-0,00492501599075042;0,00417276235365403;0;0;0;-0,0745506594449748;0,00849586070928232;-0,0882492152628798
0,130451127819549;21,9994770730881;578,264489448645;-11,4115547701713;-2683,71496526905;2071,69431871448;-41222,7390729482;0;0;0;-975,529557200151;-2096,03880290049;1774,80528791962;0;0;0;-196,590519255452;59,873911235616;1357,44747072604;0;0;0;-0,952140391277106;-0,238757988753312;2,98228001075681;0;0;0;-3,36645350897689;-2,46694095583825;0,0718518063606321;0;0;0;-0,0329583593612606;0,00367783125862081;0,0300730056556963;0;0;0;-1588,18122415008;4005,41839146597;-39734,7277897133;0;0;0;-10173,2409919317;2497,40286034277;-37870,5246909461;0;0;0;-15900,1342181742;-2395,51247881291;-35203,1887905895;0;0;0;1380,29574994958;1022,31560179623;-113,205931664469;0;0;0;0,0357266113523165;-0,00428181098518116;0,0253424792738258;0;0;0;-1157,44056151659;-94,1986388748648;-9240,32755595829;0;0;0;-11,9451207653103;-0,288964327327828;-12,0111149953485;0;0;0;1,83333462658438;-1,80306223347672;-0,357884326004624;0;0;0;-0,00555616448500952;-0,0138371925631392;-0,00783522428311769;0;0;0;0,0702415020330556;-0,0112109898153071;-0,0945353677355354;0;0;0;11,0984173237711;0,8982184689828;-11,9581012758545;0;0;0;-1,80188838439928;1,90364939904563;-0,435733002883471;0;0;0;0,00469509449712103;-0,00486456219831622;0,00412880096149929;0;0;0;-0,0744678068659791;0,00844014130021659;-0,0881592156867331
0,131390977443609;21,9490883080025;577,361244822365;-11,4011043269454;-2545,40256751494;2124,79884607028;-41381,1784620796;0;0;0;-975,878392759925;-2096,74223227768;1773,60086558282;0;0;0;-196,252157471011;60,1651963419482;1358,8028621071;0;0;0;-0,949355338309563;-0,237882350449645;2,97743417051463;0;0;0;-3,3670797680793;-2,46718077688473;0,0735542111099207;0;0;0;-0,0329189385264423;0,00368209843572366;0,0300705929457817;0;0;0;-1449,61977171831;4056,46038629747;-39870,7379264491;0;0;0;-10186,4987307127;2506,32912784503;-37968,7576802361;0;0;0;-15916,1123732668;-2397,78778932219;-35270,7694607783;0;0;0;1490,04089888919;1103,49612192023;-121,695736878665;0;0;0;0,0357178068730178;-0,00428861537639763;0,0253599040511731;0;0;0;-1159,19502528534;-93,4254114918116;-9233,19764691863;0;0;0;-11,9440956067566;-0,286727035306064;-11,9959296386557;0;0;0;1,82995609406737;-1,79968351354809;-0,357494302265991;0;0;0;-0,00555840533305381;-0,0137155725935333;-0,00776173103365992;0;0;0;0,0701488016434462;-0,0111608668225795;-0,0944127991906365;0;0;0;11,0782625225789;0,89514278612111;-11,9375759313048;0;0;0;-1,79949586416385;1,90024712099328;-0,434870822741518;0;0;0;0,00469481235993019;-0,0048041077936939;0,00408483921835003;0;0;0;-0,0743849520016968;0,00838441997283208;-0,0880692144806232
