NO_OF_SAMPLES	416
FREQUENCY	400
TIME_STAMP	2020-08-07, 12:59:53.408	3731.18528821
FIRST_SAMPLE	1682
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Amti
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	7391
FORCE_PLATE_CORNER_POSX_POSY_X	579.468012
FORCE_PLATE_CORNER_POSX_POSY_Y	379.240990
FORCE_PLATE_CORNER_POSX_POSY_Z	-16.077699
FORCE_PLATE_CORNER_NEGX_POSY_X	577.150047
FORCE_PLATE_CORNER_NEGX_POSY_Y	-4.550730
FORCE_PLATE_CORNER_NEGX_POSY_Z	-16.474199
FORCE_PLATE_CORNER_NEGX_NEGY_X	-4.632410
FORCE_PLATE_CORNER_NEGX_NEGY_Y	2.957070
FORCE_PLATE_CORNER_NEGX_NEGY_Z	-16.989401
FORCE_PLATE_CORNER_POSX_NEGY_X	-3.978860
FORCE_PLATE_CORNER_POSX_NEGY_Y	381.323993
FORCE_PLATE_CORNER_POSX_NEGY_Z	-17.207799
FORCE_PLATE_OFFSET_X	-0.304800
FORCE_PLATE_OFFSET_Y	-0.457200
FORCE_PLATE_OFFSET_Z	-46.024800
FORCE_PLATE_LENGTH	599.948000
FORCE_PLATE_WIDTH	400.050000
Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
34.552909	11.077140	56.795054	9.523514	4.580851	7.442960	-108.961128	158.248355	0.000000	
35.036294	11.555056	56.283465	9.611941	4.562999	7.480413	-110.026850	160.871202	0.000000	
35.124783	11.420438	55.590909	9.549482	4.511516	7.351241	-110.540939	161.868951	0.000000	
35.617286	12.773017	55.935665	9.620152	4.459464	7.147997	-109.336184	161.018955	0.000000	
36.180383	12.115374	55.759429	9.731476	4.442407	7.129737	-109.839664	164.068671	0.000000	
35.361818	13.341524	54.901408	9.779717	4.373210	6.991639	-109.604930	166.490716	0.000000	
36.889445	13.947495	55.948643	9.705387	4.440432	7.314816	-110.017227	161.538800	0.000000	
37.074372	14.778322	54.735807	10.113497	4.129135	6.955848	-106.916471	171.885703	0.000000	
36.241179	14.782526	53.368678	10.197472	4.041446	7.234070	-107.285887	177.870410	0.000000	
36.287851	14.691767	52.672870	10.181075	4.042472	7.012405	-108.759362	179.994132	0.000000	
33.727750	14.788942	54.358879	9.956660	4.360037	5.984143	-109.069919	170.186522	0.000000	
31.087521	16.365047	54.863710	9.349578	4.866246	5.316411	-115.080913	156.228895	0.000000	
26.153152	14.991990	57.068552	9.004151	5.252891	4.694204	-113.442145	145.229818	0.000000	
26.567017	14.351988	61.056391	9.217038	5.473863	5.829840	-109.983815	139.683583	0.000000	
33.339482	14.884468	61.228497	9.422827	5.090328	5.655532	-108.502308	142.250410	0.000000	
28.183196	13.374455	58.796428	9.212022	5.007546	5.258241	-107.533629	145.750074	0.000000	
31.899056	9.970338	52.300105	8.657484	5.418880	6.720795	-131.987658	156.303506	0.000000	
28.948865	11.698665	54.341652	8.893559	4.762125	5.962866	-112.456169	153.294668	0.000000	
32.631595	13.264553	58.977012	9.253411	4.710119	5.480968	-105.633668	146.089937	0.000000	
26.002664	13.818923	58.632614	8.876023	5.285055	5.405249	-110.854578	140.079082	0.000000	
28.029530	11.138149	58.130724	8.682929	6.099086	6.097377	-127.417256	140.093233	0.000000	
29.112469	11.275483	61.924219	8.627390	5.680031	6.475537	-113.667983	130.484110	0.000000	
33.145127	11.865730	64.649375	8.557844	5.526126	5.540845	-109.379690	123.468616	0.000000	
29.342747	12.048418	61.233315	8.016115	5.854433	6.151155	-117.968313	121.397851	0.000000	
30.054430	8.330943	60.536013	8.098059	5.976380	6.474725	-121.879193	126.981475	0.000000	
30.742135	12.829331	62.103815	7.945690	5.748587	6.326735	-115.651775	117.977112	0.000000	
33.634858	9.586036	62.111753	8.261452	6.024285	7.047969	-122.219281	125.449032	0.000000	
31.133621	12.692736	61.939340	7.786590	6.129836	6.492461	-122.404177	115.824468	0.000000	
33.727085	10.544594	62.293558	7.993717	5.936294	7.167983	-120.519099	120.075397	0.000000	
32.602877	11.251857	63.481274	8.026148	5.730088	6.640698	-114.206567	117.818364	0.000000	
34.997823	10.841943	61.430969	8.109354	5.849710	7.011581	-121.749692	123.427484	0.000000	
32.207656	11.035001	60.903756	8.402650	5.643286	6.753411	-117.303118	129.169725	0.000000	
