NO_OF_SAMPLES	886
FREQUENCY	400
TIME_STAMP	2020-08-07, 12:55:58.195	3495.73712755
FIRST_SAMPLE	1095
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Amti
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	7391
FORCE_PLATE_CORNER_POSX_POSY_X	579.468012
FORCE_PLATE_CORNER_POSX_POSY_Y	379.240990
FORCE_PLATE_CORNER_POSX_POSY_Z	-16.077699
FORCE_PLATE_CORNER_NEGX_POSY_X	577.150047
FORCE_PLATE_CORNER_NEGX_POSY_Y	-4.550730
FORCE_PLATE_CORNER_NEGX_POSY_Z	-16.474199
FORCE_PLATE_CORNER_NEGX_NEGY_X	-4.632410
FORCE_PLATE_CORNER_NEGX_NEGY_Y	2.957070
FORCE_PLATE_CORNER_NEGX_NEGY_Z	-16.989401
FORCE_PLATE_CORNER_POSX_NEGY_X	-3.978860
FORCE_PLATE_CORNER_POSX_NEGY_Y	381.323993
FORCE_PLATE_CORNER_POSX_NEGY_Z	-17.207799
FORCE_PLATE_OFFSET_X	-0.304800
FORCE_PLATE_OFFSET_Y	-0.457200
FORCE_PLATE_OFFSET_Z	-46.024800
FORCE_PLATE_LENGTH	599.948000
FORCE_PLATE_WIDTH	400.050000
Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
19.607455	13.233339	63.213796	8.152453	6.336360	3.642930	-114.817603	118.874201	0.000000	
19.738893	13.230636	62.527353	8.152724	6.405747	3.661630	-117.281208	120.190585	0.000000	
19.654438	13.583505	63.385870	8.219681	6.371156	3.587446	-115.089808	119.356615	0.000000	
19.655532	13.713469	62.528067	8.286367	6.388407	3.615646	-116.941204	121.971133	0.000000	
19.480023	13.800558	61.843437	8.241319	6.249098	3.708578	-115.849190	122.533229	0.000000	
19.435496	13.624231	61.671027	8.152962	6.301277	3.708428	-116.985065	121.575949	0.000000	
19.609694	13.498365	63.557506	8.329550	6.371167	3.606004	-114.747596	120.823360	0.000000	
19.741433	13.493818	62.698715	8.220035	6.405867	3.606188	-116.965289	120.741217	0.000000	
19.651152	13.369084	64.761782	8.238643	6.388288	3.651548	-112.913312	117.256267	0.000000	
19.782787	13.233170	63.384737	8.219210	6.405953	3.605860	-115.734033	119.605713	0.000000	
19.652966	13.404883	62.356545	8.108710	6.405674	3.661656	-117.537038	119.686605	0.000000	
19.606445	13.236755	63.900445	8.240365	6.214789	3.642940	-111.683862	118.965218	0.000000	
19.391625	13.758114	62.359287	8.174111	6.196912	3.726823	-113.991272	120.469394	0.000000	
19.395201	14.065223	62.874336	8.241267	6.318678	3.643299	-114.999262	120.322100	0.000000	
19.569261	14.018410	61.157367	8.374480	6.283742	3.718287	-117.779001	125.926359	0.000000	
19.696437	13.364383	63.213465	8.219443	6.388553	3.605970	-115.708651	119.839168	0.000000	
19.695385	13.277305	62.526528	8.351908	6.371119	3.652713	-116.696926	123.343420	0.000000	
19.698435	13.494627	62.868176	8.243429	6.371426	3.541463	-116.071528	120.786040	0.000000	
19.697031	13.540516	62.870836	8.352101	6.301578	3.634203	-114.954617	122.475820	0.000000	
19.739886	13.363709	62.698101	8.264024	6.336405	3.624840	-115.857414	121.539515	0.000000	
19.305449	13.756650	61.842295	8.153521	6.231891	3.680723	-115.443160	121.148473	0.000000	
19.349258	13.758398	62.185804	8.263620	6.301409	3.671369	-115.957471	122.245933	0.000000	
19.567067	13.845021	62.531606	8.196163	6.231589	3.717498	-114.361664	120.424851	0.000000	
19.874663	14.016073	61.845215	8.197201	6.266221	3.708542	-116.416430	121.655943	0.000000	
19.697524	13.711857	61.671776	8.263289	6.249018	3.727187	-116.331827	123.298008	0.000000	
19.696737	13.275955	62.694779	8.243780	6.319449	3.541600	-115.561409	121.287499	0.000000	
19.783557	13.275457	62.524528	8.265054	6.336608	3.587922	-116.213589	121.959618	0.000000	
19.656747	14.062255	62.014999	8.242432	6.162270	3.662443	-114.260577	122.016717	0.000000	
19.567802	13.842502	61.844094	8.152900	6.266383	3.708439	-116.192781	121.071004	0.000000	
19.566128	13.493428	62.355397	8.131737	6.284215	3.634139	-115.527266	119.992761	0.000000	
19.698132	13.582712	62.871660	8.285610	6.440503	3.624648	-117.163590	121.385751	0.000000	
19.522358	13.497776	63.557604	8.241173	6.353791	3.605903	-114.410797	119.433110	0.000000	
19.478553	13.410025	62.869005	8.330590	6.353961	3.597070	-115.631224	122.232775	0.000000	
19.871842	13.495043	62.526771	8.374775	6.336351	3.625093	-116.270310	123.548379	0.000000	
19.523438	13.846054	62.703974	8.239740	6.301035	3.726617	-115.123639	120.786755	0.000000	
19.305523	13.711578	61.326501	8.154095	6.249309	3.680920	-116.695617	122.214435	0.000000	
19.608975	13.409010	63.213133	8.219714	6.284355	3.606133	-113.997222	119.811585	0.000000	
19.784522	13.404698	62.010790	8.220826	6.353798	3.615817	-117.451775	122.164643	0.000000	
19.741325	13.583937	63.214644	8.307757	6.353687	3.615420	-115.187637	121.074121	0.000000	
19.784045	13.497051	63.386686	8.329206	6.371005	3.633836	-115.180060	121.145733	0.000000	
19.653786	13.494929	62.525737	8.264964	6.284392	3.597264	-115.280714	121.794256	0.000000	
19.522049	13.495472	62.528496	8.241005	6.353567	3.671091	-116.284967	121.405299	0.000000	
19.699649	13.887860	62.530118	8.241574	6.318660	3.652705	-115.854428	121.122423	0.000000	
19.481748	13.974016	61.843778	8.153532	6.249094	3.680732	-115.849770	120.983974	0.000000	
19.609663	13.409073	63.212911	8.264020	6.388652	3.587534	-115.648060	120.512874	0.000000	
19.697462	13.494797	62.354163	8.309133	6.301733	3.606624	-115.907417	122.839102	0.000000	
19.652544	13.320826	62.868737	8.264395	6.336564	3.597011	-115.482370	121.245679	0.000000	
19.694855	13.235076	63.040638	8.352088	6.301767	3.624848	-114.647219	122.367482	0.000000	
19.827667	13.448578	62.184461	8.197571	6.336177	3.661982	-116.873174	121.415729	0.000000	
19.696741	13.585146	63.902633	8.218306	6.284081	3.633595	-112.829419	118.365012	0.000000	
19.304640	13.713872	61.671142	8.241316	6.231796	3.717906	-115.760560	122.941491	0.000000	
19.393887	13.886216	61.500240	8.153415	6.283836	3.699308	-116.994365	121.726137	0.000000	
19.439692	14.237962	62.017669	8.241211	6.283648	3.699240	-116.051746	121.861352	0.000000	
19.479975	13.756778	61.842572	8.241723	6.249201	3.690079	-115.852437	122.574063	0.000000	
19.567270	13.756592	62.528970	8.131378	6.197156	3.652722	-113.815957	119.458960	0.000000	
19.653724	13.451634	62.525225	8.309265	6.319205	3.588018	-115.838395	122.535663	0.000000	
19.697544	13.495606	63.385068	8.197845	6.353854	3.578190	-114.849589	119.077460	0.000000	
19.653913	13.495125	62.870375	8.241948	6.388525	3.606163	-116.306847	120.757889	0.000000	
19.220640	14.108629	62.187134	8.241888	6.231830	3.662227	-114.740947	121.634638	0.000000	
19.524078	13.757120	61.669559	8.330950	6.249352	3.662538	-116.211970	124.365832	0.000000	
19.349429	13.889181	62.016023	8.240869	6.249041	3.717747	-115.429796	122.117928	0.000000	
19.351346	14.063226	61.844410	8.241589	6.283813	3.690044	-116.312944	122.340192	0.000000	
19.437322	13.978322	62.875077	8.262515	6.266418	3.689643	-114.197579	120.722223	0.000000	
19.915162	13.494539	62.699003	8.308179	6.301530	3.634231	-115.428189	122.145952	0.000000	
19.826407	13.277255	63.385904	8.262767	6.423181	3.633643	-116.035375	120.258668	0.000000	
19.439406	14.149250	61.844777	8.175573	6.266391	3.680749	-116.096076	121.207985	0.000000	
19.305040	13.845540	62.360352	8.151635	6.248943	3.735960	-114.759790	120.042381	0.000000	
19.612464	13.973002	61.329291	8.219687	6.248950	3.718051	-116.914811	123.082182	0.000000	
19.523189	13.538918	63.214677	8.130944	6.405845	3.605825	-115.853852	118.309815	0.000000	
19.436303	13.757448	62.529764	8.152833	6.266589	3.671127	-114.828512	119.799923	0.000000	
19.696811	13.495637	63.214075	8.197442	6.284236	3.615366	-114.057596	119.394395	0.000000	
19.959139	13.449831	62.869793	8.242396	6.336399	3.597018	-115.702266	120.799279	0.000000	
19.390780	13.539909	62.357347	8.240764	6.284004	3.699013	-115.390856	121.703096	0.000000	
19.349435	13.843330	62.015989	8.086324	6.266411	3.708255	-115.709956	119.660008	0.000000	
19.653946	13.494735	62.870916	8.219547	6.423209	3.615325	-116.857554	120.400829	0.000000	
19.521311	13.409310	62.870894	8.263190	6.318949	3.652521	-115.102168	121.157570	0.000000	
19.697458	13.626762	62.871790	8.241502	6.266717	3.643362	-114.398708	120.651702	0.000000	
19.652413	13.274483	62.353392	8.154368	6.319166	3.606358	-116.155183	120.521178	0.000000	
19.786106	13.712505	62.872784	8.197189	6.388236	3.633876	-116.394581	119.882212	0.000000	
19.783722	13.275435	62.353092	8.309110	6.388694	3.597224	-117.367740	123.002772	0.000000	
19.435190	13.716126	62.530127	8.306818	6.231777	3.708380	-114.270305	122.292212	0.000000	
19.525334	14.021173	62.703325	8.284955	6.301162	3.680459	-115.128244	121.380572	0.000000	
19.349039	13.890369	62.531148	8.218496	6.196944	3.708324	-113.647988	120.749503	0.000000	
19.393257	13.888298	62.015876	8.196886	6.249051	3.708442	-115.462768	121.409657	0.000000	
19.565687	13.497224	63.385307	8.219593	6.249579	3.606117	-113.108328	119.418937	0.000000	
19.479039	13.495748	63.041236	8.153989	6.284412	3.587622	-114.213269	119.033629	0.000000	
19.785480	13.538528	63.213230	8.220335	6.371231	3.569033	-115.499888	119.726923	0.000000	
19.609320	13.409798	63.556553	8.241604	6.353892	3.587407	-114.477238	119.505574	0.000000	
19.218901	13.845588	61.842261	8.242046	6.249311	3.671572	-115.660504	122.513820	0.000000	
19.612307	13.886196	61.498980	8.242638	6.231828	3.671788	-116.314536	123.179465	0.000000	
19.523806	13.754920	61.670981	8.153547	6.249164	3.690036	-116.206043	121.487985	0.000000	
19.480101	13.668270	61.325064	8.265304	6.232077	3.653367	-116.548379	124.063245	0.000000	
19.436461	13.846570	62.186764	8.329540	6.231776	3.699328	-114.900498	123.238803	0.000000	
19.652932	13.363495	62.525129	8.242812	6.301818	3.597193	-115.559912	121.537902	0.000000	
19.782339	13.367845	64.588327	8.217900	6.284211	3.614780	-111.697832	117.252120	0.000000	
19.565057	13.277693	62.869006	8.286065	6.406047	3.606168	-116.523033	121.621424	0.000000	
19.609925	13.626673	62.014043	8.351700	6.301324	3.699317	-116.469892	124.103855	0.000000	
19.481316	14.019542	62.360036	8.174703	6.214238	3.699087	-114.333940	120.284488	0.000000	
19.306714	14.020092	62.188418	8.174603	6.231624	3.708370	-114.798975	120.615688	0.000000	
19.569356	13.973170	61.328926	8.241980	6.318518	3.699473	-118.017497	123.446280	0.000000	
19.393042	13.846316	62.187051	8.307278	6.283880	3.699212	-115.705695	122.880435	0.000000	
19.434869	13.452180	62.526863	8.241836	6.336409	3.634118	-115.949410	121.453628	0.000000	
19.872674	13.624615	62.528126	8.242028	6.318826	3.634198	-115.988124	121.327324	0.000000	
19.870854	13.318953	63.040161	8.176411	6.284438	3.578418	-114.501686	119.520431	0.000000	
19.783877	13.361854	62.182571	8.242563	6.336413	3.625042	-116.848094	122.207182	0.000000	
19.567202	13.539817	63.041931	8.264119	6.423340	3.587565	-116.480117	120.747074	0.000000	
19.653130	13.409620	63.384672	8.285975	6.371272	3.587520	-115.092860	120.531044	0.000000	
19.483649	14.191840	61.500920	8.176256	6.249048	3.671689	-116.494595	121.867463	0.000000	
19.654946	13.626601	62.527523	8.330514	6.405836	3.615671	-117.220529	122.742187	0.000000	
19.697151	13.407594	62.697596	8.286570	6.388624	3.597048	-116.659844	121.867874	0.000000	
19.565776	13.409736	63.213035	8.285953	6.371267	3.596836	-115.340845	120.859120	0.000000	
19.437384	13.890983	62.357319	8.374494	6.249329	3.653054	-114.869222	123.588616	0.000000	
19.958780	13.405629	62.869580	8.198245	6.319039	3.596980	-115.426252	120.129792	0.000000	
19.610129	13.539207	62.870139	8.220133	6.284306	3.606299	-114.617547	120.379083	0.000000	
19.784920	13.493638	62.525178	8.221310	6.249684	3.578774	-114.823169	121.098125	0.000000	
19.479567	13.539902	63.042516	8.219537	6.405901	3.606020	-116.138441	120.038712	0.000000	
19.566581	13.582461	62.872054	8.174914	6.353585	3.643118	-115.684093	119.624506	0.000000	
19.654443	13.494970	62.696645	8.265417	6.336643	3.560116	-115.801175	121.468201	0.000000	
19.567461	13.756423	62.013485	8.220149	6.214545	3.662292	-115.040062	121.887357	0.000000	
19.435655	13.759479	62.530136	8.284922	6.231786	3.699106	-114.270775	121.910118	0.000000	
19.393144	13.888979	61.843161	8.263793	6.179660	3.699473	-114.662237	122.831384	0.000000	
19.351501	14.019916	62.013935	8.242743	6.231967	3.634563	-115.159896	122.055256	0.000000	
19.568982	13.975429	62.016389	8.285297	6.335863	3.699202	-116.992047	122.769585	0.000000	
19.478707	13.497613	62.870343	8.330035	6.336429	3.624848	-115.350014	122.157205	0.000000	
19.609379	13.407943	62.526400	8.286242	6.353805	3.624914	-116.356942	122.197296	0.000000	
19.741314	13.494134	63.042199	8.175672	6.388505	3.596755	-116.054170	119.376930	0.000000	
19.481309	13.799835	62.185354	8.175976	6.336208	3.634218	-116.615653	120.806740	0.000000	
19.480239	13.668806	61.326006	8.330900	6.336222	3.671788	-118.244920	125.130567	0.000000	
19.395337	14.017470	61.671733	8.153970	6.301286	3.662228	-116.953911	121.297427	0.000000	
19.350764	14.064433	62.360234	8.218762	6.249003	3.699088	-114.794717	120.957504	0.000000	
19.350192	13.887616	61.843195	8.175539	6.266552	3.680715	-116.035251	121.405258	0.000000	
19.653303	13.495378	62.871515	8.241188	6.370997	3.643180	-116.025517	120.743414	0.000000	
19.524172	13.580306	62.183220	8.154546	6.388561	3.597097	-117.493287	120.628763	0.000000	
19.785986	13.582049	62.697997	8.309106	6.388597	3.578608	-116.723878	122.098472	0.000000	
19.526322	14.062536	61.844371	8.285898	6.335920	3.680789	-117.285782	123.057233	0.000000	
19.393931	13.888241	62.187262	8.197038	6.335996	3.680487	-116.544000	121.076274	0.000000	
19.481377	13.976056	62.703329	8.152392	6.283780	3.680296	-114.818758	119.299557	0.000000	
19.438189	13.975002	61.843728	8.219718	6.283865	3.680765	-116.379691	122.053546	0.000000	
19.568998	13.974531	62.187706	8.175144	6.283792	3.680561	-115.833275	120.659491	0.000000	
19.653820	13.539345	63.041742	8.220141	6.284324	3.596979	-114.338566	120.050189	0.000000	
19.654202	13.582862	62.871823	8.263393	6.405734	3.633917	-116.578107	121.031958	0.000000	
19.610304	13.584137	62.870054	8.308582	6.266951	3.606453	-114.341776	121.753203	0.000000	
19.784968	13.583588	63.213783	8.286274	6.284280	3.597009	-114.122998	120.736188	0.000000	
19.653813	13.539783	62.697567	8.309055	6.249644	3.597308	-114.411403	122.129517	0.000000	
19.739306	13.277009	62.870477	8.307311	6.440578	3.643146	-117.197113	121.957006	0.000000	
19.569512	14.020080	62.358122	8.286343	6.249229	3.643708	-114.963672	122.078114	0.000000	
19.526566	14.105666	62.188296	8.175237	6.318510	3.671269	-116.359050	120.562783	0.000000	
20.003395	13.404961	62.867946	8.199374	6.354000	3.541445	-116.018019	120.151380	0.000000	
19.787698	13.845592	63.214833	8.308691	6.388473	3.569159	-115.771330	120.898021	0.000000	
19.655376	13.842760	62.186600	8.153371	6.249133	3.671332	-115.341922	120.409039	0.000000	
19.433661	13.233983	62.524140	8.264838	6.301958	3.597193	-115.402556	121.987460	0.000000	
19.393533	13.672407	62.697092	8.331735	6.301920	3.560260	-115.054995	122.394838	0.000000	
19.611098	13.582595	62.526097	8.287105	6.336508	3.587970	-116.082136	122.083141	0.000000	
19.570365	14.105952	61.499737	8.331181	6.249168	3.662653	-116.563671	124.453205	0.000000	
19.521634	13.365002	62.697540	8.264207	6.319142	3.615604	-115.422887	121.542569	0.000000	
19.653936	13.586174	63.557441	8.374066	6.336432	3.596885	-114.233252	121.460313	0.000000	
19.132069	13.891008	62.185630	8.286108	6.284126	3.652929	-115.519121	122.509749	0.000000	
18.958267	13.978091	62.186423	8.197558	6.318830	3.652747	-115.947090	121.019778	0.000000	
19.174697	13.803123	62.185247	8.241916	6.214634	3.662220	-114.433897	121.864908	0.000000	
19.526557	14.106473	62.186820	8.220291	6.231814	3.643726	-114.967676	121.289551	0.000000	
19.085660	13.759587	62.876256	8.062086	6.266275	3.754050	-113.935752	117.692389	0.000000	
19.959650	13.404771	62.869240	8.176456	6.423351	3.569043	-117.086703	119.784491	0.000000	
19.480144	13.584090	63.212767	8.220540	6.336603	3.559822	-114.730619	119.697877	0.000000	
19.697498	13.585576	63.558323	8.351477	6.371064	3.615298	-114.808101	121.103640	0.000000	
19.479484	13.667401	61.498873	8.153536	6.249191	3.699348	-116.497673	121.894585	0.000000	
19.614412	14.192439	61.845126	8.219779	6.283702	3.680800	-116.505566	121.889946	0.000000	
19.524157	13.755466	61.669456	8.198654	6.214608	3.653163	-115.648831	122.222036	0.000000	
19.613563	13.973032	61.498407	8.221301	6.249301	3.634749	-116.600685	122.768674	0.000000	
19.437779	13.974581	61.670896	8.176375	6.127598	3.671780	-114.170791	121.694387	0.000000	
19.567990	13.582913	63.040518	8.221082	6.371401	3.541355	-115.659401	120.035637	0.000000	
19.829392	13.581620	62.526203	8.309274	6.336454	3.588017	-116.241753	122.438205	0.000000	
19.566550	13.407297	63.039021	8.133129	6.284664	3.532106	-114.285170	118.771509	0.000000	
19.742570	13.578895	62.011450	8.176923	6.388516	3.597221	-117.979265	121.326069	0.000000	
19.522267	13.408676	63.041314	8.219849	6.371263	3.596818	-115.622379	120.141766	0.000000	
19.521599	13.455981	63.899368	8.285958	6.214999	3.578286	-111.627911	119.522851	0.000000	
19.436152	13.804563	62.356958	8.418484	6.179844	3.671711	-113.754671	124.358577	0.000000	
19.395319	14.108201	62.359254	8.263736	6.266512	3.662140	-115.110175	121.648319	0.000000	
19.655041	13.582934	62.697024	8.309618	6.336615	3.560186	-115.800461	122.107886	0.000000	
19.477777	13.277349	62.696623	8.242397	6.354005	3.597011	-115.948436	121.260837	0.000000	
19.699891	13.757431	62.870069	8.265229	6.336485	3.560070	-115.513337	120.936748	0.000000	
19.566623	13.626772	63.043116	8.153309	6.249425	3.624686	-113.718841	118.923630	0.000000	
19.523576	13.540977	63.212053	8.287054	6.336679	3.550665	-114.764731	120.782857	0.000000	
19.827014	13.320665	63.555863	8.197773	6.319164	3.578162	-114.089711	118.881789	0.000000	
19.392816	13.801874	62.186115	8.241532	6.231858	3.680704	-114.870704	121.857934	0.000000	
19.701922	14.103038	61.498964	8.177385	6.231865	3.625489	-116.382230	121.956167	0.000000	
19.829135	13.492543	62.181350	8.243894	6.301840	3.569630	-116.327877	122.134258	0.000000	
19.829972	13.537488	62.524676	8.310137	6.388777	3.541694	-117.081856	122.487487	0.000000	
19.524012	13.537207	62.009639	8.221857	6.319273	3.569629	-116.703822	122.085195	0.000000	
19.523931	13.539985	62.695971	8.310030	6.319389	3.541704	-115.431400	122.148039	0.000000	
19.785001	13.582442	62.870794	8.264137	6.301577	3.615598	-115.019071	121.046082	0.000000	
19.352510	14.105769	61.843010	8.176506	6.284006	3.634474	-116.319554	121.258920	0.000000	
19.308109	14.019710	61.670589	8.286994	6.284076	3.643937	-116.611905	123.455016	0.000000	
19.524243	13.581623	62.183079	8.264945	6.423337	3.597195	-118.052853	122.403443	0.000000	
19.608837	13.365787	63.212535	8.264065	6.301802	3.596915	-114.274195	120.545809	0.000000	
19.612235	13.840830	61.327188	8.154398	6.249193	3.671710	-116.922605	122.120998	0.000000	
19.481642	13.974865	61.843983	8.219579	6.266446	3.690043	-116.129885	122.050896	0.000000	
19.648787	12.795447	62.177712	8.287562	6.250049	3.597431	-115.368227	123.359735	0.000000	
19.394452	13.976083	62.187139	8.219490	6.283899	3.671362	-115.706873	121.372552	0.000000	
19.570319	13.973052	61.497932	8.221593	6.284128	3.616196	-117.135519	122.774358	0.000000	
19.830063	13.491712	62.180617	8.222357	6.388825	3.532473	-117.728849	121.789950	0.000000	
19.475394	13.148268	63.729540	8.173380	6.371076	3.661153	-114.340255	118.298304	0.000000	
19.698385	13.450503	62.352108	8.310351	6.371503	3.541779	-117.030881	122.895391	0.000000	
19.481645	14.108766	62.532888	8.284490	6.248878	3.717612	-114.572943	121.640745	0.000000	
19.526889	14.104652	61.843343	8.154359	6.249174	3.643759	-115.885472	120.900977	0.000000	
19.392576	13.623993	61.669130	8.132113	6.284155	3.652938	-116.678984	121.241797	0.000000	
19.658537	14.236708	62.017028	8.263888	6.318447	3.671491	-116.776483	122.229208	0.000000	
19.481546	13.799160	62.012756	8.154588	6.301556	3.615824	-116.380765	120.799864	0.000000	
19.566913	13.495374	62.868885	8.220779	6.336602	3.569219	-115.420015	120.423861	0.000000	
19.523291	13.496359	62.696724	8.309372	6.336658	3.569414	-115.704982	122.168098	0.000000	
19.437191	13.670057	62.698350	8.176549	6.336501	3.578489	-115.636289	119.918967	0.000000	
19.566321	13.452385	63.556888	8.153296	6.388621	3.577983	-114.991931	118.084678	0.000000	
19.653085	13.318889	62.525040	8.198616	6.371331	3.587770	-116.671946	120.864061	0.000000	
19.656009	13.800043	62.184453	8.264933	6.301539	3.615914	-116.189114	122.238887	0.000000	
19.483943	14.192360	61.499788	8.221112	6.231819	3.644036	-116.216800	122.598690	0.000000	
19.567384	13.713614	62.013327	8.308348	6.284068	3.662300	-116.161401	123.341700	0.000000	
19.435897	13.587132	63.728746	8.329945	6.353916	3.578209	-114.043881	120.439573	0.000000	
19.610806	13.538174	62.870082	8.176091	6.371203	3.587606	-116.000310	119.679429	0.000000	
19.479275	13.496285	62.526128	8.308707	6.353886	3.606448	-116.262976	122.492090	0.000000	
19.609660	13.407217	62.010648	8.331066	6.353850	3.625203	-117.323106	123.940807	0.000000	
19.349562	13.627776	62.697449	8.243070	6.319248	3.569350	-115.298436	121.012729	0.000000	
19.653799	13.494660	63.042831	8.175190	6.405816	3.615215	-116.263718	119.367698	0.000000	
19.523513	13.670691	62.185112	8.330076	6.336203	3.662163	-116.647252	123.380882	0.000000	
19.308474	14.107525	62.186909	8.220073	6.283977	3.643626	-115.644915	121.285092	0.000000	
19.438393	13.975472	62.014119	8.220468	6.231916	3.643782	-115.223218	121.728680	0.000000	
19.784576	13.538823	63.558616	8.152657	6.353619	3.615053	-114.596151	118.008807	0.000000	
19.526083	13.800295	62.526010	8.199697	6.336587	3.541627	-116.020974	120.525112	0.000000	
19.566676	13.496050	63.041483	8.242167	6.371254	3.587613	-115.654344	120.431673	0.000000	
19.611256	13.492550	62.354303	8.154620	6.440752	3.578442	-118.073039	120.362493	0.000000	
19.523800	13.712214	62.013190	8.176038	6.249337	3.652921	-115.569243	121.209440	0.000000	
19.352288	14.149859	61.672402	8.220155	6.266483	3.671632	-116.356188	122.270468	0.000000	
19.351731	13.974676	61.670817	8.220559	6.336161	3.643762	-117.488590	122.410927	0.000000	
19.653408	13.495091	63.214425	8.153080	6.336332	3.615219	-114.849476	118.692367	0.000000	
19.394451	13.977252	62.358999	8.285482	6.318648	3.671322	-115.946073	122.094178	0.000000	
19.525730	13.884867	60.982907	8.221441	6.266687	3.653429	-117.802553	123.879165	0.000000	
19.697170	13.451133	63.041678	8.197856	6.353815	3.596833	-115.472633	119.761203	0.000000	
19.609799	13.714575	62.702805	8.240066	6.266385	3.717418	-114.636557	120.890722	0.000000	
19.350769	13.887191	61.498399	8.220761	6.266709	3.653187	-116.687079	122.824156	0.000000	
19.915653	13.495771	63.213206	8.330567	6.336444	3.587741	-115.044406	121.501917	0.000000	
19.609925	13.540055	63.386394	8.197058	6.336329	3.615204	-114.507098	119.030271	0.000000	
19.653416	13.408262	63.212678	8.220087	6.371296	3.578257	-115.405776	119.818906	0.000000	
19.611276	13.494505	62.867927	8.199404	6.371475	3.532148	-116.008948	120.086342	0.000000	
19.653813	13.497052	63.212280	8.308888	6.301858	3.569251	-114.308298	121.159815	0.000000	
19.696487	13.451845	63.043565	8.240741	6.388325	3.652322	-116.016079	120.437337	0.000000	
19.392812	13.802093	62.014028	8.285988	6.214518	3.680869	-114.909000	122.914074	0.000000	
19.307099	13.977151	61.669915	8.331336	6.162508	3.653434	-114.641165	124.207157	0.000000	
19.742743	13.717037	64.072242	8.308389	6.336526	3.541102	-113.383127	119.361686	0.000000	
19.521511	13.322612	63.383233	8.242335	6.301952	3.569055	-113.906222	119.908461	0.000000	
19.653585	13.406852	63.041469	8.153695	6.405974	3.587434	-116.268563	119.093437	0.000000	
19.609725	13.406805	62.354429	8.242404	6.371204	3.615654	-116.956303	121.833366	0.000000	
19.740092	13.404983	62.527923	8.108880	6.353579	3.652422	-116.446716	119.359967	0.000000	
19.435406	13.406973	62.182261	8.220610	6.388662	3.606411	-117.431019	121.821351	0.000000	
19.393881	13.842753	61.498919	8.176170	6.266621	3.671620	-116.716942	122.131299	0.000000	
19.656335	13.973951	62.015749	8.197529	6.266418	3.680703	-115.938276	121.356710	0.000000	
19.610424	13.541434	63.556485	8.286260	6.336554	3.569014	-114.205371	120.113005	0.000000	
