NO_OF_SAMPLES	426
FREQUENCY	400
TIME_STAMP	2020-08-07, 12:58:18.372	3636.05697697
FIRST_SAMPLE	1977
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Amti
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	7391
FORCE_PLATE_CORNER_POSX_POSY_X	579.468012
FORCE_PLATE_CORNER_POSX_POSY_Y	379.240990
FORCE_PLATE_CORNER_POSX_POSY_Z	-16.077699
FORCE_PLATE_CORNER_NEGX_POSY_X	577.150047
FORCE_PLATE_CORNER_NEGX_POSY_Y	-4.550730
FORCE_PLATE_CORNER_NEGX_POSY_Z	-16.474199
FORCE_PLATE_CORNER_NEGX_NEGY_X	-4.632410
FORCE_PLATE_CORNER_NEGX_NEGY_Y	2.957070
FORCE_PLATE_CORNER_NEGX_NEGY_Z	-16.989401
FORCE_PLATE_CORNER_POSX_NEGY_X	-3.978860
FORCE_PLATE_CORNER_POSX_NEGY_Y	381.323993
FORCE_PLATE_CORNER_POSX_NEGY_Z	-17.207799
FORCE_PLATE_OFFSET_X	-0.304800
FORCE_PLATE_OFFSET_Y	-0.457200
FORCE_PLATE_OFFSET_Z	-46.024800
FORCE_PLATE_LENGTH	599.948000
FORCE_PLATE_WIDTH	400.050000
Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
19.523157	13.319554	62.694926	8.199634	6.423740	3.522870	-117.097183	120.551072	0.000000	
19.523429	13.276297	62.863665	8.201292	6.337241	3.448949	-115.407907	120.284301	0.000000	
19.961578	13.492115	62.693633	8.223542	6.336980	3.458359	-116.037567	120.808220	0.000000	
19.611435	13.406926	63.037607	8.178260	6.389110	3.476521	-115.977373	119.490383	0.000000	
19.522816	13.187455	62.691363	8.113199	6.302529	3.448949	-115.170106	119.276186	0.000000	
19.482436	13.885525	61.496197	8.156119	6.197460	3.588485	-115.663721	121.778664	0.000000	
19.351039	13.711696	62.180080	8.068664	6.197878	3.504805	-114.304417	119.156452	0.000000	
18.872423	13.979003	62.182402	8.266307	6.301996	3.541892	-115.620305	122.132567	0.000000	
19.615162	13.841121	61.149957	8.312599	6.371551	3.505356	-119.263754	125.063160	0.000000	
19.701208	13.887368	62.869593	8.177792	6.284444	3.523055	-114.687408	119.451784	0.000000	
19.480205	13.318536	62.520627	8.135195	6.337185	3.458258	-116.006729	119.858479	0.000000	
19.351218	13.494391	62.176331	8.246831	6.354720	3.421554	-116.833970	122.190030	0.000000	
19.872931	13.452691	63.895164	8.244907	6.215483	3.439543	-111.895891	118.890631	0.000000	
19.482826	13.800584	62.008441	8.289763	6.249989	3.505123	-115.558171	122.987185	0.000000	
18.960723	13.843622	61.319518	8.180999	6.302453	3.449672	-117.316759	122.568042	0.000000	
19.571512	13.886064	62.007732	8.202407	6.250085	3.458780	-115.626871	121.516358	0.000000	
19.789711	14.063645	63.213471	8.266260	6.267056	3.504582	-113.854552	120.070655	0.000000	
