NO_OF_SAMPLES	438
FREQUENCY	400
TIME_STAMP	2020-08-07, 12:59:22.875	3700.62326688
FIRST_SAMPLE	1448
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Amti
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	7390
FORCE_PLATE_CORNER_POSX_POSY_X	586.302996
FORCE_PLATE_CORNER_POSX_POSY_Y	778.885007
FORCE_PLATE_CORNER_POSX_POSY_Z	-12.587900
FORCE_PLATE_CORNER_NEGX_POSY_X	578.343987
FORCE_PLATE_CORNER_NEGX_POSY_Y	399.753004
FORCE_PLATE_CORNER_NEGX_POSY_Z	-14.426700
FORCE_PLATE_CORNER_NEGX_NEGY_X	-1.246320
FORCE_PLATE_CORNER_NEGX_NEGY_Y	401.962012
FORCE_PLATE_CORNER_NEGX_NEGY_Z	-16.833499
FORCE_PLATE_CORNER_POSX_NEGY_X	-0.274277
FORCE_PLATE_CORNER_POSX_NEGY_Y	785.919964
FORCE_PLATE_CORNER_POSX_NEGY_Z	-14.884100
FORCE_PLATE_OFFSET_X	-0.355600
FORCE_PLATE_OFFSET_Y	-0.050800
FORCE_PLATE_OFFSET_Z	-45.389800
FORCE_PLATE_LENGTH	599.948000
FORCE_PLATE_WIDTH	400.050000
Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
-53.227040	5.508511	-16.145122	1.197943	2.762258	0.441811	21.093156	-58.762807	0.000000	
-52.919189	5.464644	-16.144711	1.264524	2.779938	0.414037	23.054319	-63.011683	0.000000	
-52.523808	5.113742	-16.839880	1.177364	2.744919	0.320586	21.074105	-56.182541	0.000000	
-52.170478	4.851381	-17.360303	1.134034	2.674686	0.283059	17.309882	-52.689898	0.000000	
-51.422549	4.498500	-16.663935	1.090014	2.762919	0.181038	25.380205	-53.209191	0.000000	
-50.937179	4.055916	-16.667178	1.223246	2.815920	0.106837	29.876997	-62.397828	0.000000	
-50.496287	4.102621	-15.791144	1.067583	2.833471	0.125685	33.932909	-55.864727	0.000000	
-49.660700	3.710021	-16.133000	0.891385	2.833508	0.032414	35.559545	-44.865011	0.000000	
-49.086801	3.447941	-16.477059	0.957686	2.833389	0.032528	36.383270	-48.675070	0.000000	
-48.646052	3.406704	-16.997039	0.937045	2.710591	-0.014372	29.211702	-46.083281	0.000000	
-48.205857	3.363473	-17.518059	1.136580	2.710624	-0.032824	29.474776	-56.216430	0.000000	
-47.499722	3.236034	-17.511085	1.004276	2.622782	-0.042295	26.300603	-49.013679	0.000000	
-46.310815	3.329227	-17.502105	1.137123	2.605258	-0.051204	28.396347	-56.387464	0.000000	
-44.810637	3.249823	-16.964612	1.025940	2.534845	-0.013682	29.170542	-51.830986	0.000000	
