"time";"pelvis_tilt_moment";"pelvis_list_moment";"pelvis_rotation_moment";"pelvis_tx_force";"pelvis_ty_force";"pelvis_tz_force";"hip_flexion_r_moment";"hip_adduction_r_moment";"hip_rotation_r_moment";"hip_flexion_l_moment";"hip_adduction_l_moment";"hip_rotation_l_moment";"lumbar_extension_moment";"lumbar_bending_moment";"lumbar_rotation_moment";"knee_angle_r_moment";"knee_angle_l_moment";"arm_flex_r_moment";"arm_add_r_moment";"arm_rot_r_moment";"arm_flex_l_moment";"arm_add_l_moment";"arm_rot_l_moment";"ankle_angle_r_moment";"ankle_angle_l_moment";"elbow_flex_r_moment";"elbow_flex_l_moment";"subtalar_angle_r_moment";"subtalar_angle_l_moment";"pro_sup_r_moment";"pro_sup_l_moment";"mtp_angle_r_moment";"mtp_angle_l_moment";"wrist_flex_r_moment";"wrist_dev_r_moment";"wrist_flex_l_moment";"wrist_dev_l_moment"
0,0843984962406015;-31107,8850693652;-2964,90901860688;-1341,78458470972;24,469020096416;622,507322292877;-11,9254458636414;1788,39054444363;-2218,21117691156;167,539058711689;-29730,1474700846;-1108,4826197004;5480,97968625996;-9518,19013153002;37,0372114931635;-598,953159773663;1317,73878361497;-29615,7319553609;-12,6393502150659;-9,97155986883842;4,49831252917349;-12,6369520222948;-8,83851198204241;4,39370165429418;3,16999323546608;-29819,5216944352;2,8612433378258;2,88078003096914;-4,26953413785021;550,125210410479;-0,024399307187209;0,00864181211733375;0,0483848110629849;0,0470788107537823;0,115217351136658;-0,0474101004557203;0,110332063315606;-0,0469006694865674
0,0853383458646617;-31308,0282000526;-2952,18313414402;-1304,39103226716;24,4185987114823;621,60467400811;-11,9149243708804;1788,3967205474;-2218,58929224302;167,293387828844;-29895,5744015423;-1104,47554032065;5504,90820095152;-9515,07296396442;36,0345601664515;-600,054760315777;1318,61990911141;-29780,8147268909;-12,6312319874077;-9,9562346856128;4,49123366146977;-12,6165877854529;-8,82452280315282;4,38806070723159;3,17280900981751;-29981,942781421;2,85627938562339;2,87669541989285;-4,25967638181563;543,885762691457;-0,0242591936237224;0,00856605438690226;0,0483311546519157;0,046880690438202;0,11508016622513;-0,0473170254304936;0,110235409445403;-0,0468402643921484
0,0862781954887218;-31513,2795242318;-2929,07030671734;-1263,1289175263;24,3681787314452;620,702016569337;-11,9044042588797;1788,40692928038;-2218,96633542367;167,041287094541;-30066,9355063687;-1107,49603705054;5546,98677594539;-9511,9133137568;35,0227975229831;-601,159334574737;1319,52973596844;-29947,3874052703;-12,6230892871922;-9,94090935493849;4,4841547227123;-12,5962233465295;-8,81053344305097;4,38241970483294;3,17546267687082;-30141,7637290163;2,85131537985372;2,87261074861905;-4,24892200924968;521,456301204171;-0,0241190789377304;0,00849029633650758;0,0482728403477821;0,0466870056553091;0,114942979792869;-0,047223949502394;0,110138754247178;-0,046779857756025
0,087218045112782;-31722,720320858;-2893,65937091732;-1218,01482724617;24,3177601229974;619,799349855784;-11,8938855327712;1788,41854655363;-2219,34278214813;166,783445991587;-30245,4722045336;-1120,35842150349;5613,99036639012;-9508,70794365345;34,0017790378223;-602,26680859533;1320,45977664089;-30114,9730445316;-12,6149219242766;-9,92558387481187;4,47707571234487;-12,5758587026318;-8,79654389898541;4,37677864655701;3,17795861342825;-30296,9057402774;2,84635131969545;2,86852601622465;-4,23767383760416;476,849969023051;-0,0239789631021383;0,00841453796540221;0,0482104807040991;0,0465053992506764;0,114805791830559;-0,0471308726531915;0,110042097712767;-0,0467194495523983
0,0881578947368421;-31935,4826488615;-2844,30262615705;-1169,09761432182;24,2673428533292;618,896673746866;-11,8833681974269;1788,42905773576;-2219,71908770157;166,520539309418;-30432,3361890079;-1145,60870700324;5712,00990225491;-9505,45371994015;32,9713618817063;-603,377106324873;1321,4019426675;-30283,1850225987;-12,606729705314;-9,91025824321498;4,46999662980304;-12,5554938508467;-8,78255416819055;4,37113753185425;3,18030139645872;-30445,5435409128;2,84138720432531;2,86444122178428;-4,22631514140389;404,683035837013;-0,0238388460898478;0,00833877927273863;0,0481447138669231;0,0463429365944089;0,114668602328739;-0,0470377948647343;0,109945439833777;-0,0466590397555369
0,0890977443609023;-32151,2228000933;-2782,07228128653;-1116,75923481965;24,2169268947675;617,993988123926;-11,87285225503;1788,43707819331;-2220,09549667032;166,253090148764;-30627,7528457578;-1183,02309858259;5840,07470079726;-9502,14857780491;31,9314207308526;-604,490130057186;1322,35226557533;-30452,5691864933;-12,5985124038858;-9,89493245798161;4,46291747443714;-12,5351287880568;-8,76856424775456;4,36549636008935;3,18249766937515;-30588,4691269298;2,83642303290034;2,86035636434937;-4,21502744151639;305,798218395812;-0,0236987278737217;0,00826302025663656;0,0480764421898576;0,0462007214221145;0,114531411276443;-0,0469447161196749;0,109848780599463;-0,0465986283404054
0,0900375939849624;-32369,9063356986;-2709,6451457809;-1061,57815780378;24,1665122226697;617,091292869449;-11,8623377061784;1788,44188993095;-2220,47212933965;165,981532122155;-30831,4010893198;-1230,74376300271;5993,04810668082;-9498,79108303061;30,8818405887724;-605,605769311689;1323,30920746351;-30624,2214899714;-12,5902697740623;-9,87960651685811;4,45583824554721;-12,5147635110237;-8,75457413467936;4,35985513057637;3,18455529468152;-30728,0185433764;2,83145880456596;2,85627144295766;-4,20387323497694;184,711503121638;-0,0235586084265995;0,00818726091460647;0,048006723894782;0,046076340424932;0,114394218661821;-0,0468516364011402;0,10975211999769;-0,0465382152823788
0,0909774436090226;-32591,50281408;-2629,71876832875;-1004,13539223824;24,116098812432;616,188587865934;-11,851824551449;1788,44278356956;-2220,84910438825;165,706297685502;-31042,9527711718;-1286,89174733433;6165,73962002158;-9495,37980955053;29,8225065924557;-606,723913442695;1324,2712618459;-30799,2449968329;-12,5820015696618;-9,86428041758971;4,44875894243267;-12,4943980165075;-8,74058382596575;4,35421384262873;3,1864821506384;-30866,5477918944;2,82649451846744;2,85218645664672;-4,19291348045631;45,9863528757333;-0,0234184877213209;0,00811150124415095;0,0479366192181491;0,0459673348367475;0,114257024473011;-0,0467585556922633;0,109655458016309;-0,0464778005568374
0,0919172932330827;-32815,9817936404;-2544,99069761869;-945,011947087061;24,065686639451;615,285872995881;-11,841312791419;1788,43904973;-2221,22654049481;165,427819294714;-31262,079742792;-1349,58809864818;6352,95874093558;-9491,9133312979;28,7533038788924;-607,844451804516;1325,23692223641;-30978,7427708776;-12,5737075445024;-9,84895415792161;4,44167956439291;-12,4740323012685;-8,72659331861453;4,34857249555985;3,18828611550634;-31006,4128741254;2,82153017375006;2,84810140445408;-4,18220913662524;-105,813769480671;-0,0232783657307253;0,00803574124277259;0,0478671883964116;0,0458712458914473;0,11411982869815;-0,0466654739761773;0,109558794643168;-0,0464173841391617
0,0928571428571429;-33043,3128327825;-2458,15848233928;-884,788831314269;24,0152756791231;614,383148141788;-11,8308024266654;1788,42997903314;-2221,60455633805;165,1465294057;-31488,4538556587;-1416,953864015;6549,51496953879;-9488,39022220598;27,6741175850722;-608,967273751465;1326,2046821489;-31163,8178759055;-12,5653874524025;-9,83362773559904;4,43460011072735;-12,4536663620667;-8,71260260962652;4,34293108868313;3,18997506754589;-31149,9697917112;2,81656576955908;2,84401628541732;-4,17182116215451;-266,12540108634;-0,023138242427652;0,00795998090797399;0,0477994916660223;0,0457856148229177;0,113982631325376;-0,0465723912360154;0,109462129866115;-0,046356966004732
0,093796992481203;-33273,465489909;-2371,91967117914;-824,047053883898;23,9648659068447;613,480413186156;-11,8202934577655;1788,41486209986;-2221,98327059666;164,862860474372;-31721,7469612497;-1487,11009050551;6750,21780594725;-9484,80905620803;26,5848328479853;-610,092268637854;1327,17303509727;-31355,5733757165;-12,5570410471802;-9,81830114836722;4,42752058073538;-12,4333001956623;-8,6986116960025;4,33728962131199;3,19155688501761;-31299,5745462934;2,81160130503978;2,83993109857399;-4,16181051571486;-430,385079080038;-0,0229981177849405;0,00788422023725775;0,0477345892634338;0,0457079828650449;0,113845432342827;-0,0464793074549107;0,109365463673;-0,0462965461289286
0,0947368421052631;-33506,4093234226;-2288,97181282684;-763,36762375998;23,9144572980122;612,577668011482;-11,8097858852963;1788,39298955102;-2222,36280194934;164,577244956638;-31961,6309110434;-1558,17782519044;6949,87675027695;-9481,1684072373;25,4853348046215;-611,219325817997;1328,1404745954;-31555,1123341103;-12,5486680826538;-9,80297439397136;4,42044097371641;-12,4129337988154;-8,68462057474329;4,33164809275986;3,19303944618205;-31457,5831395138;2,80663677933743;2,83584584296165;-4,15223815597707;-594,029340600532;-0,0228579917754304;0,00780845922812644;0,047673541425099;0,0456358912517151;0,11370823173864;-0,0463862226159961;0,109268796051671;-0,0462361244871319
