NO_OF_SAMPLES	416
FREQUENCY	400
TIME_STAMP	2020-08-07, 12:59:53.408	3731.18528821
FIRST_SAMPLE	1682
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Amti
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	7390
FORCE_PLATE_CORNER_POSX_POSY_X	586.302996
FORCE_PLATE_CORNER_POSX_POSY_Y	778.885007
FORCE_PLATE_CORNER_POSX_POSY_Z	-12.587900
FORCE_PLATE_CORNER_NEGX_POSY_X	578.343987
FORCE_PLATE_CORNER_NEGX_POSY_Y	399.753004
FORCE_PLATE_CORNER_NEGX_POSY_Z	-14.426700
FORCE_PLATE_CORNER_NEGX_NEGY_X	-1.246320
FORCE_PLATE_CORNER_NEGX_NEGY_Y	401.962012
FORCE_PLATE_CORNER_NEGX_NEGY_Z	-16.833499
FORCE_PLATE_CORNER_POSX_NEGY_X	-0.274277
FORCE_PLATE_CORNER_POSX_NEGY_Y	785.919964
FORCE_PLATE_CORNER_POSX_NEGY_Z	-14.884100
FORCE_PLATE_OFFSET_X	-0.355600
FORCE_PLATE_OFFSET_Y	-0.050800
FORCE_PLATE_OFFSET_Z	-45.389800
FORCE_PLATE_LENGTH	599.948000
FORCE_PLATE_WIDTH	400.050000
Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
-9.072527	0.815804	-10.275483	1.041731	-0.271346	-0.428364	-66.838716	-97.827420	0.000000	
-8.233804	0.551640	-9.054428	1.084857	-0.165741	-0.436905	-59.936541	-117.100528	0.000000	
-8.804710	0.856961	-7.842105	0.996294	-0.218083	-0.408973	-79.126219	-122.134963	0.000000	
-7.709011	1.529137	-8.691336	0.973571	-0.236319	-0.353027	-67.805416	-104.081259	0.000000	
-7.662752	2.110584	-8.846401	0.947819	-0.237666	-0.064162	-66.538039	-96.363415	0.000000	
-8.237288	2.948252	-8.321812	0.968742	-0.237906	0.047717	-73.872661	-100.380086	0.000000	
-8.064748	3.393738	-8.308743	0.921985	-0.098171	0.159863	-56.227901	-92.476859	0.000000	
-6.478121	4.245291	-8.459490	0.944098	-0.344494	0.290236	-75.837032	-88.874689	0.000000	
-7.095406	3.570590	-9.709833	1.348257	-0.465752	-0.045592	-81.490986	-122.214454	0.000000	
-6.695244	2.775051	-8.840997	1.324611	-0.307647	-0.054318	-69.526863	-135.629638	0.000000	
-8.022350	3.968415	-9.876929	1.234519	-0.326282	0.131390	-70.257340	-106.803992	0.000000	
-9.641156	2.860498	-10.584357	1.144325	-0.344592	0.289041	-74.257269	-95.898632	0.000000	
-15.072093	4.549133	-8.720644	1.101034	-0.114960	0.186154	-91.986424	-102.629245	0.000000	
-13.654865	3.408317	-7.485964	1.029595	0.165132	0.345715	-61.090553	-116.921847	0.000000	
