NO_OF_SAMPLES	285
FREQUENCY	400
TIME_STAMP	2020-09-07, 13:55:35.487	6443.19671659
FIRST_SAMPLE	3970
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Amti
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	7391
FORCE_PLATE_CORNER_POSX_POSY_X	577.929020
FORCE_PLATE_CORNER_POSX_POSY_Y	379.409999
FORCE_PLATE_CORNER_POSX_POSY_Z	-16.377101
FORCE_PLATE_CORNER_NEGX_POSY_X	578.094959
FORCE_PLATE_CORNER_NEGX_POSY_Y	-4.674060
FORCE_PLATE_CORNER_NEGX_POSY_Z	-15.861800
FORCE_PLATE_CORNER_NEGX_NEGY_X	-4.727530
FORCE_PLATE_CORNER_NEGX_NEGY_Y	-5.701920
FORCE_PLATE_CORNER_NEGX_NEGY_Z	-19.209800
FORCE_PLATE_CORNER_POSX_NEGY_X	-6.694280
FORCE_PLATE_CORNER_POSX_NEGY_Y	377.105981
FORCE_PLATE_CORNER_POSX_NEGY_Z	-17.307501
FORCE_PLATE_OFFSET_X	-0.304800
FORCE_PLATE_OFFSET_Y	-0.457200
FORCE_PLATE_OFFSET_Z	-46.024800
FORCE_PLATE_LENGTH	599.948000
FORCE_PLATE_WIDTH	400.050000
-19.246470	30.118552	626.609966	46.369877	-19.738055	-1.941999	32.608609	71.331759	0.000000	
-19.676383	32.328547	631.439484	46.934239	-20.191766	-1.683514	33.106744	71.515373	0.000000	
-19.801982	33.972047	636.947475	47.722381	-20.488121	-1.610255	33.292167	72.011608	0.000000	
-20.015389	35.485491	643.486394	48.420755	-20.610727	-1.556365	33.156562	72.252250	0.000000	
-20.356136	37.646659	646.766149	48.966670	-21.064002	-1.380447	33.711961	72.573818	0.000000	
-20.481091	39.464110	652.449911	49.664846	-21.308632	-1.251968	33.799382	72.879492	0.000000	
-20.474996	41.153042	658.646415	50.584201	-21.396634	-1.179146	33.611716	73.467351	0.000000	
-20.464137	43.664857	663.305051	51.149671	-21.641940	-0.985552	33.742578	73.626367	0.000000	
-20.711928	46.568159	665.729654	51.851236	-22.095559	-0.799711	34.317094	74.209664	0.000000	
-20.268513	48.248186	670.896364	52.484482	-22.183781	-0.717547	34.151542	74.463268	0.000000	
-20.430248	50.846193	674.178933	53.184872	-22.394060	-0.560238	34.306721	74.959999	0.000000	
-20.288788	53.224337	677.804575	53.796432	-22.708648	-0.384541	34.576102	75.297368	0.000000	
-20.713030	55.862384	679.716590	54.319027	-22.936755	-0.106641	34.842301	75.674489	0.000000	
-20.531064	57.406310	682.820255	54.866188	-22.990019	-0.023773	34.748286	76.025701	0.000000	
-20.913176	59.476855	685.583656	55.390940	-23.060869	0.086994	34.735991	76.343828	0.000000	
-21.082049	61.198591	688.692376	55.891372	-23.305830	0.308802	34.944795	76.608730	0.000000	
-21.333638	63.261784	689.394569	56.219246	-23.620054	0.476088	35.381485	76.868090	0.000000	
-21.545562	64.759280	690.611134	56.699690	-23.690993	0.679909	35.435462	77.327757	0.000000	
-21.278855	65.861591	693.198326	57.047944	-23.657350	0.781079	35.235830	77.466643	0.000000	
-21.315916	67.313622	694.412298	57.463858	-23.832260	0.920252	35.428037	77.833121	0.000000	
-21.435216	69.413423	693.570626	57.637544	-24.007786	1.134041	35.732392	78.039211	0.000000	
-20.865078	70.073780	694.607234	58.010712	-24.060624	1.208274	35.716902	78.415547	0.000000	
-21.254489	71.135915	696.849643	58.337214	-24.217873	1.328278	35.852364	78.560129	0.000000	
-21.467847	72.671898	697.725038	58.375257	-24.567173	1.606064	36.321700	78.414196	0.000000	
-21.684930	73.380597	698.936163	58.679795	-24.672343	1.772627	36.423000	78.666575	0.000000	
-21.463530	74.397860	701.864683	59.050814	-24.881706	1.855525	36.553531	78.798344	0.000000	
-20.938235	74.889142	705.130716	59.445886	-24.968807	1.817864	36.472049	78.959463	0.000000	
-21.070082	75.555747	707.031330	59.726096	-25.143815	2.058183	36.629293	79.098904	0.000000	
-20.543286	76.523623	708.929139	59.965707	-25.440151	2.160006	36.914225	79.161085	0.000000	
-20.327106	76.747934	710.309291	60.138070	-25.579911	2.307856	37.024660	79.234509	0.000000	
-20.500260	77.456395	712.548990	60.244595	-25.789066	2.390631	37.212040	79.087759	0.000000	
-20.237879	78.158782	713.245435	60.306871	-26.102960	2.585197	37.598569	79.052076	0.000000	
-19.759501	78.156758	713.246480	60.262353	-26.363857	2.641069	37.933431	78.989674	0.000000	
-19.456263	78.427924	715.484250	60.523257	-26.625085	2.751904	38.159436	79.088406	0.000000	
-18.935223	78.385719	716.688582	60.543243	-26.834006	2.816499	38.352850	78.985332	0.000000	
-18.980927	78.699459	719.444361	60.493067	-26.973857	2.954176	38.402085	78.591220	0.000000	
-18.811924	78.664016	721.855092	60.575299	-27.235287	3.138598	38.624207	78.443405	0.000000	
-18.636919	78.802186	723.915212	60.795924	-27.321906	3.054928	38.621951	78.514851	0.000000	
-18.684405	78.985462	725.981582	60.835466	-27.704791	3.202650	39.041566	78.332920	0.000000	
-18.815202	79.732440	727.196044	60.696818	-27.949433	3.442813	39.320552	77.963398	0.000000	
-19.034807	80.225453	730.639825	60.778355	-28.089312	3.580372	39.339062	77.674313	0.000000	
-18.949355	80.669825	732.365135	60.883855	-28.402979	3.756007	39.668593	77.606377	0.000000	
-19.652077	80.905019	735.636029	61.075124	-28.612199	3.940077	39.819229	77.504570	0.000000	
-20.220720	81.530504	738.737403	61.134308	-28.839028	4.114870	39.993257	77.218416	0.000000	
-20.618264	81.804987	742.184063	61.080605	-28.996681	4.372453	40.043187	76.768316	0.000000	
-21.231141	82.260981	746.484151	61.339085	-29.170896	4.454411	40.081932	76.641610	0.000000	
-21.668841	83.151310	750.793032	61.395037	-29.398327	4.711962	40.179900	76.219077	0.000000	
-22.754856	85.088962	753.735989	61.273648	-29.696013	5.071735	40.483090	75.640328	0.000000	
-22.707201	86.410555	757.530056	61.265965	-29.871304	5.236920	40.507308	75.168759	0.000000	
-23.321941	86.678166	760.290313	60.748990	-29.976895	5.484820	40.535234	74.198025	0.000000	
-24.421811	85.851581	761.147965	60.281710	-30.133117	5.585597	40.760968	73.549972	0.000000	
-25.265493	84.145756	762.174851	59.526072	-30.132860	5.704080	40.756250	72.561846	0.000000	
-26.243759	81.739740	763.365580	58.618368	-30.201217	5.702088	40.840729	71.403930	0.000000	
-27.137781	78.855218	765.071917	57.906950	-29.922169	5.745787	40.438010	70.487312	0.000000	
-28.246808	76.895010	768.330362	57.171336	-30.008569	5.844906	40.444107	69.346443	0.000000	
-29.219515	75.588386	771.248024	56.436804	-30.095207	5.916513	40.460335	68.207953	0.000000	
-30.798682	75.600905	776.240918	55.541342	-30.374414	6.172324	40.651450	66.611959	0.000000	
-31.897218	75.613303	781.233791	54.889052	-30.532005	6.419098	40.656137	65.347640	0.000000	
-33.475814	75.411249	787.425466	54.192882	-30.515278	6.553947	40.405080	63.957905	0.000000	
-35.627819	74.463238	792.583934	53.143302	-30.619889	6.744321	40.397076	62.269464	0.000000	
-38.000645	73.081458	799.114109	52.047993	-30.515743	6.896644	40.070804	60.465806	0.000000	
-40.335758	70.561972	805.635307	50.932233	-30.236865	6.946830	39.531228	58.731656	0.000000	
-43.193753	68.302427	811.986594	49.396839	-30.149292	7.015296	39.273779	56.505851	0.000000	
-46.097264	65.694418	818.508292	47.927068	-29.905209	7.083490	38.823486	54.402959	0.000000	
-48.561840	63.297594	823.998112	46.261484	-29.852177	7.096743	38.636097	52.149990	0.000000	
-50.850413	60.936583	828.632640	44.308319	-29.573674	7.146630	38.209316	49.629802	0.000000	
-53.752059	58.403995	832.920011	42.312069	-29.537996	7.187680	38.128571	47.115239	0.000000	
-55.656744	54.771853	838.232751	40.050364	-29.415164	7.181502	37.843023	44.314971	0.000000	
-57.909153	51.095472	843.543211	37.679543	-29.152957	7.091694	37.414921	41.423150	0.000000	
-59.821261	46.068562	850.559441	35.464635	-28.906908	6.853298	36.917959	38.745632	0.000000	
-61.199068	42.381860	855.353053	32.809123	-28.696813	6.689495	36.537867	35.619723	0.000000	
-64.117304	37.044366	860.480969	30.129831	-28.416097	6.552853	36.148165	32.576502	0.000000	
-66.159326	31.825747	864.404736	27.167389	-28.222136	6.314818	35.867035	29.277268	0.000000	
-67.286904	26.343008	870.390672	24.091910	-27.889526	6.075571	35.295756	25.829246	0.000000	
-70.035876	20.252275	874.313038	20.883444	-27.747666	5.966631	35.118500	22.362243	0.000000	
-72.825057	14.377407	876.860187	17.765847	-27.536129	5.812095	34.920756	19.048908	0.000000	
-75.003140	8.240693	880.947813	14.716378	-27.254503	5.490425	34.551416	15.817432	0.000000	
-77.533546	1.713428	885.551986	11.685985	-26.694952	5.232780	33.869838	12.650020	0.000000	
-79.363403	-4.466457	890.329324	8.722561	-26.292082	4.966241	33.328560	9.570695	0.000000	
-80.667689	-10.036061	894.251823	5.870140	-26.324159	4.793499	33.284031	6.623633	0.000000	
-82.445477	-14.771762	899.383782	2.971171	-26.043972	4.610466	32.871814	3.602289	0.000000	
-84.397566	-19.241288	904.346559	0.269635	-25.833613	4.511133	32.556489	0.820199	0.000000	
-86.866993	-23.100191	908.279987	-2.451913	-25.449424	4.347212	32.116326	-1.986168	0.000000	
-89.372150	-25.514358	911.363838	-4.953011	-25.378920	4.295611	32.055772	-4.603423	0.000000	
-92.055658	-28.270216	916.510979	-7.281965	-25.048012	4.307609	31.647742	-6.982854	0.000000	
-94.306385	-31.852560	923.709547	-9.410414	-24.577020	4.115257	31.000985	-9.057746	0.000000	
-96.293036	-34.657020	928.514869	-11.806050	-24.385511	4.192316	30.731190	-11.454297	0.000000	
-98.150097	-38.029430	933.483063	-14.087440	-24.175542	4.084432	30.432641	-13.673448	0.000000	
-99.923502	-41.924340	939.304646	-16.368171	-24.034560	3.911500	30.178941	-15.828796	0.000000	
-102.049605	-46.700829	942.887353	-18.867429	-23.667098	3.711038	29.777172	-18.187878	0.000000	
-103.697340	-51.738935	947.497555	-21.321906	-23.368864	3.445571	29.396082	-20.447364	0.000000	
-104.897571	-55.080008	950.059492	-23.798563	-23.193703	3.320095	29.189766	-22.838448	0.000000	
-105.627672	-59.950798	953.812304	-26.296134	-23.052159	3.083026	28.960551	-25.133869	0.000000	
-106.174536	-64.124968	956.531833	-28.611716	-22.823322	2.661660	28.664423	-27.283675	0.000000	
-106.990441	-69.045997	958.566783	-31.262376	-22.525449	2.424880	28.331350	-29.755678	0.000000	
-106.792277	-73.054046	959.913250	-33.598297	-22.175242	1.994700	27.916849	-31.955878	0.000000	
-106.601748	-77.979507	961.083555	-35.934816	-21.928949	1.610933	27.617094	-34.112780	0.000000	
-106.871938	-80.373968	960.038633	-38.227619	-21.354168	1.329634	27.061732	-36.422860	0.000000	
-106.712099	-83.646810	958.300823	-40.585344	-20.952714	1.048769	26.684759	-38.791213	0.000000	
-107.155554	-85.960512	954.677062	-43.028880	-20.620938	0.759533	26.461058	-41.384720	0.000000	
-106.736447	-89.891214	953.105880	-45.407617	-20.010475	0.394931	25.844445	-43.758152	0.000000	
-106.670895	-94.210219	952.563004	-47.809512	-19.556114	0.039298	25.379192	-46.095657	0.000000	
-106.646067	-98.226276	950.301286	-50.164150	-19.257912	-0.342979	25.125320	-48.487552	0.000000	
-105.582131	-103.330365	950.265456	-52.144161	-18.976604	-0.781212	24.778718	-50.325794	0.000000	
-104.427350	-107.325213	954.017113	-53.621400	-18.869850	-1.155297	24.512468	-51.485403	0.000000	
-102.331727	-107.613766	956.594689	-55.145441	-18.887769	-1.306335	24.363502	-52.927216	0.000000	
-100.297347	-104.358883	957.304168	-55.940512	-18.612243	-1.372419	23.959597	-53.875348	0.000000	
-100.963645	-99.916979	953.561286	-56.628397	-18.268319	-1.085176	23.726325	-55.020801	0.000000	
-100.013387	-95.963352	949.976607	-57.087403	-17.957784	-1.139721	23.444080	-55.901417	0.000000	
-97.939300	-93.454607	947.934057	-57.549667	-17.473487	-1.139800	22.883652	-56.630345	0.000000	
-97.176150	-91.035049	943.486854	-58.364576	-17.180205	-1.046636	22.644876	-57.876872	0.000000	
-95.935017	-89.452740	936.282303	-58.865130	-16.677558	-1.044676	22.223606	-58.931108	0.000000	
-94.347362	-88.351534	928.043166	-59.033242	-16.105152	-1.032685	21.728087	-59.685997	0.000000	
-91.893731	-88.392568	921.512833	-59.597240	-15.636119	-1.179091	21.252696	-60.715710	0.000000	
-90.092463	-88.221757	909.832914	-59.982593	-15.045908	-1.147490	20.789617	-61.921457	0.000000	
-87.672547	-87.273006	895.921983	-60.298119	-14.456012	-1.142422	20.334411	-63.276729	0.000000	
-83.930942	-84.979594	878.581253	-60.100592	-13.849405	-1.144163	19.855327	-64.411925	0.000000	
-79.237165	-83.907605	863.120741	-59.637653	-13.172493	-1.257504	19.181892	-65.078312	0.000000	
-76.063204	-81.660408	842.860977	-59.351199	-12.496560	-1.137772	18.675025	-66.414453	0.000000	
-71.010907	-79.640271	822.425719	-58.730464	-11.594574	-1.137955	17.767150	-67.411620	0.000000	
-65.375045	-75.488241	797.709224	-57.774982	-10.780868	-1.024410	16.981877	-68.527932	0.000000	
-59.951994	-70.552031	769.734432	-56.509016	-9.950404	-0.779494	16.206976	-69.652329	0.000000	
-54.568093	-65.095764	738.668847	-55.040891	-9.259046	-0.495673	15.629988	-70.914850	0.000000	
-47.397996	-60.297197	708.974478	-53.109618	-8.272273	-0.258451	14.440098	-71.453340	0.000000	
-40.776815	-53.102102	672.423895	-50.644180	-7.200065	0.176804	13.193842	-72.138423	0.000000	
-34.710138	-44.867854	629.001060	-47.727457	-5.953700	0.541524	11.700310	-73.052345	0.000000	
-28.289238	-35.887503	585.237265	-44.367971	-4.811779	0.907303	10.141879	-73.446837	0.000000	
-20.470689	-26.825604	539.929117	-40.543822	-3.600951	1.348366	8.109472	-73.261532	0.000000	
-11.478935	-18.342858	491.358269	-36.542114	-2.564390	1.976375	5.989396	-73.108644	0.000000	
-3.977876	-11.383052	439.845639	-32.067974	-1.542537	2.365648	3.618434	-72.173432	0.000000	
4.238639	-1.585102	386.297575	-27.134140	-0.488793	3.080445	0.455521	-70.509895	0.000000	
10.770290	3.987641	333.396179	-21.949570	0.499983	3.387915	-3.291288	-66.843984	0.000000	
18.777882	15.634489	279.860321	-16.200806	1.326702	4.261542	-8.133527	-60.917289	0.000000	
25.139110	28.120848	225.968232	-10.199337	2.207700	4.682440	-15.195048	-51.320959	0.000000	
27.397746	40.809422	171.211981	-3.776978	3.003312	5.057867	-25.211280	-33.487737	0.000000	
29.863625	52.461734	125.218224	2.081750	4.093983	5.418843	-43.976162	-3.114886	0.000000	
26.188436	47.203755	91.119781	6.357033	4.608022	4.716848	-64.103676	45.465754	0.000000	
20.372045	30.070989	67.095182	8.499330	5.162542	3.922758	-91.222817	105.590930	0.000000	
15.360135	16.478524	54.098937	8.881485	5.574521	3.196031	-116.415552	149.694819	0.000000	
14.956434	15.284776	52.039601	7.906081	5.469664	3.454542	-118.638346	137.948970	0.000000	
18.314977	14.133628	54.254081	7.937284	5.314863	2.982367	-113.804211	133.851347	0.000000	
19.751102	14.929235	57.880641	8.278558	4.930022	3.416674	-101.185902	130.699656	0.000000	
18.668476	15.507224	59.075992	8.526254	5.174607	3.092409	-102.441387	131.788349	0.000000	
15.315220	16.790309	58.230862	8.498115	5.660355	3.304541	-109.615131	132.210320	0.000000	
15.096641	16.307377	56.504921	8.635299	5.748208	3.175821	-114.330766	139.083827	0.000000	
17.192297	16.601852	55.819472	8.659531	5.243644	3.214138	-108.419686	140.988677	0.000000	
19.194783	16.195205	55.478985	8.437234	4.929961	3.362555	-105.090374	138.187239	0.000000	
17.799524	15.981785	56.330582	8.174710	5.104918	3.148714	-105.472142	131.605191	0.000000	
16.216322	14.634240	56.158079	8.036592	5.365704	3.351374	-109.141438	130.655788	0.000000	
16.009930	16.038956	56.675509	8.414966	5.400572	3.194530	-108.595420	134.994183	0.000000	
17.800923	16.689407	57.028989	8.632626	5.207892	3.380137	-105.990971	137.446345	0.000000	
17.720437	17.034522	55.992554	8.572420	5.278237	3.149239	-109.137428	138.640038	0.000000	
17.225106	15.027473	56.497517	8.460439	5.296594	3.176332	-108.086104	137.049780	0.000000	
16.529539	15.640083	56.160894	8.237323	5.261197	3.287209	-107.531826	133.399136	0.000000	
17.448079	15.810874	56.160987	8.348976	5.243678	3.250489	-107.972474	135.247033	0.000000	
17.494909	16.514451	57.540170	8.391329	5.104190	3.277977	-103.005050	132.167629	0.000000	
16.925190	16.034939	56.332519	8.481703	5.139597	3.241495	-105.369794	137.006884	0.000000	
16.579608	16.471051	55.820528	8.393127	5.243586	3.259948	-107.911427	136.321340	0.000000	
16.753306	16.250285	55.474792	8.372101	5.243780	3.232319	-108.729670	136.977930	0.000000	
17.621251	15.506292	57.188437	8.371296	5.313526	3.175957	-107.398841	133.444376	0.000000	
17.578508	15.769050	56.676321	8.458791	5.278411	3.250364	-107.712229	135.984669	0.000000	
17.015043	16.249028	55.819264	8.327317	5.260995	3.241346	-108.584778	135.328523	0.000000	
17.059557	16.425278	55.648913	8.481633	5.260840	3.269399	-108.950274	138.371441	0.000000	
16.839972	16.207569	56.161780	8.349448	5.226404	3.222767	-107.165026	134.928427	0.000000	
17.058614	16.291869	55.304436	8.349647	5.191409	3.269465	-108.370789	136.960658	0.000000	
17.625655	16.246952	56.335891	8.326532	5.243343	3.259688	-107.777326	134.071058	0.000000	
17.189793	16.337260	55.991577	8.415511	5.208783	3.250744	-107.462704	136.413244	0.000000	
17.274370	15.769984	57.017781	8.393503	5.383070	3.166705	-108.659057	134.021773	0.000000	
17.143604	15.815167	57.360482	8.371752	5.313657	3.138885	-106.696652	132.802877	0.000000	
17.143943	15.858171	57.190602	8.370854	5.417738	3.175789	-108.832842	133.148409	0.000000	
17.059716	16.337849	56.333378	8.372172	5.243799	3.185735	-107.327842	134.812973	0.000000	
17.232418	16.160886	55.646496	8.372039	5.174170	3.241629	-107.540461	136.626685	0.000000	
17.101995	16.383880	57.366539	8.325723	5.173983	3.240818	-104.217268	131.530154	0.000000	
16.926783	16.208635	56.333583	8.415512	5.174255	3.232119	-105.984329	135.687397	0.000000	
17.277492	16.381420	56.335451	8.437327	5.243498	3.241331	-107.496478	135.928944	0.000000	
17.449316	15.855639	57.017762	8.305712	5.261359	3.157551	-106.665705	132.412960	0.000000	
17.535829	15.725380	57.189042	8.393728	5.330948	3.157480	-107.633592	133.658888	0.000000	
17.141387	15.552745	56.844772	8.437607	5.331067	3.185387	-107.966346	135.382820	0.000000	
17.185820	15.684196	57.704641	8.326490	5.330977	3.166376	-106.395935	131.328187	0.000000	
17.492857	15.811308	56.674146	8.350039	5.296099	3.166956	-107.958897	134.036688	0.000000	
17.146233	16.248738	55.989756	8.328109	5.209008	3.204374	-107.434397	134.929427	0.000000	
17.057883	16.296095	56.679425	8.414181	5.226092	3.268892	-106.360529	134.762182	0.000000	
17.319046	16.162483	56.507120	8.370271	5.226077	3.268914	-106.896373	134.506244	0.000000	
17.187573	15.858501	57.190511	8.415067	5.417742	3.175854	-108.868204	133.921438	0.000000	
17.187232	15.812987	57.533286	8.194510	5.330948	3.147788	-106.712539	129.323672	0.000000	
17.099579	15.771849	57.016477	8.438299	5.296330	3.148396	-106.999124	134.809013	0.000000	
17.361976	15.903777	57.877231	8.459143	5.330895	3.157271	-106.218233	133.052548	0.000000	
17.273616	15.682944	57.188257	8.371796	5.313657	3.148205	-107.121683	133.311380	0.000000	
17.233084	16.164511	56.675744	8.504507	5.278645	3.176459	-107.436953	136.471555	0.000000	
17.276380	16.206884	56.677312	8.393364	5.226307	3.213386	-106.545705	134.472366	0.000000	
17.058865	16.247977	55.646197	8.284195	5.174262	3.213761	-107.399137	134.976770	0.000000	
17.012465	15.596189	56.843245	8.438740	5.487703	3.111156	-110.620437	135.371228	0.000000	
17.187554	16.033697	57.708563	8.303185	5.330546	3.221864	-106.382644	130.636642	0.000000	
17.535216	15.770658	57.533558	8.415003	5.261273	3.185215	-105.779381	133.189356	0.000000	
17.406942	16.076871	57.362845	8.437583	5.295984	3.166793	-106.595463	133.735026	0.000000	
17.361275	15.726373	57.704258	8.305005	5.348383	3.138594	-106.838219	130.923091	0.000000	
17.186617	15.772094	57.359793	8.416162	5.244217	3.139055	-105.521844	133.613272	0.000000	
16.885197	16.424671	56.163240	8.261119	5.208878	3.222698	-106.887245	133.174270	0.000000	
17.362500	16.029936	55.988499	8.372368	5.139569	3.213787	-106.374337	135.902827	0.000000	
17.448391	15.680764	57.360754	8.261047	5.348342	3.147935	-107.545386	130.980105	0.000000	
17.450569	16.032567	57.879107	8.348226	5.417553	3.166249	-107.782469	131.029459	0.000000	
17.404018	15.638391	57.188303	8.349634	5.278860	3.157483	-106.618080	132.959597	0.000000	
17.317894	15.812682	56.845691	8.327824	5.244031	3.166918	-106.576420	133.238921	0.000000	
17.319764	15.989116	57.360951	8.394316	5.313605	3.120452	-106.836217	133.055588	0.000000	
17.364819	16.029308	56.330084	8.373485	5.383179	3.111529	-110.057724	135.096285	0.000000	
17.319183	16.120441	56.848026	8.437717	5.174287	3.204201	-105.346252	134.917372	0.000000	
17.058048	16.295466	56.679244	8.370185	5.226115	3.259584	-106.361412	133.986887	0.000000	
17.404696	15.769552	57.189673	8.349232	5.278711	3.175991	-106.613484	132.843821	0.000000	
17.233022	16.249732	56.677696	8.305002	5.208896	3.213293	-106.202590	132.877644	0.000000	
17.405921	15.812359	56.673928	8.416314	5.365710	3.157683	-109.116994	135.205760	0.000000	
17.317898	15.814582	57.533585	8.370893	5.348264	3.166509	-107.117493	132.387469	0.000000	
17.407339	15.944154	57.359665	8.350954	5.313746	3.083405	-106.911337	132.338680	0.000000	
17.232411	16.206497	56.850018	8.304339	5.226196	3.231679	-106.185402	132.496812	0.000000	
17.188778	16.161773	56.162976	8.348802	5.278306	3.250449	-108.372719	134.951575	0.000000	
16.972265	16.291838	55.475683	8.327775	5.313144	3.232170	-110.159940	136.142221	0.000000	
17.492734	15.813012	57.017402	8.416123	5.296145	3.157648	-107.311514	134.384658	0.000000	
17.231682	16.077187	57.019903	8.415232	5.226417	3.204000	-105.873235	134.149885	0.000000	
